c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.52,1.52,2.18,80,77.28,7,7,7,6577,13.3528,0.36036,63.0759
5.39,4.15,1.86,80,73.74,8,8,7,7848,11.1256,0.239732,64.846
2.79,0.94,0.58,80,78.36,7,6,5,3723,41.9158,1.89222,55.8735
2.15,1.35,3.91,80,61.48,7,7,8,8411,12.3554,0.242608,64.7942
3.19,2.94,4.62,80,73.24,7,8,8,9264,8.51183,0.158791,66.635
3.19,0.25,1.28,80,69.72,7,5,6,4121,44.7706,1.88873,55.8815
2.3,4.34,3.4,80,71.12,7,8,8,9264,8.51183,0.158791,66.635
1.22,3.97,2.77,80,65.08,7,9,7,8629,11.6803,0.24786,64.7012
3.26,1.31,5.32,80,76.56,7,7,8,8411,12.3554,0.242608,64.7942
3.69,1.92,4.49,80,66.04,7,8,8,9264,8.51183,0.158791,66.635
3.47,4.74,0.02,80,79.8639,7,8,0,3846,292.461,27.254,44.2889
5.4,5.33,4.67,80,69.48,8,9,8,10881,6.25964,0.0901809,69.0921
0.02,2.86,4,80,57.44,2,8,8,8252,84.4664,3.412,53.3132
4.57,0.63,3.47,80,57.06,8,6,8,8149,20.7441,0.632087,60.6355
5.47,2.35,1.53,80,78.7,8,8,6,6537,21.2915,0.507782,61.5865
4.47,2.7,1.74,80,58.38,8,8,7,7848,11.1256,0.239732,64.846
5.02,5.28,1.2,80,69.56,8,9,6,7736,20.9719,0.478361,61.8457
5.53,3.46,0.21,80,76.68,7,8,4,4650,77.0648,3.22651,53.5559
0.73,0.75,2.31,80,72.64,5,6,7,5255,27.9312,1.23189,57.7375
0.95,0.06,2.13,80,49.36,6,4,7,4811,82.0421,2.85261,54.0908
0.22,2.36,3.16,80,76.48,4,8,7,6603,24.747,1.13526,58.0923
1.97,5.37,4.13,80,62.4,7,9,8,10463,6.95262,0.128399,67.5576
5.12,3.18,1.82,80,64.8,8,8,7,7848,11.1256,0.239732,64.846
2.42,0.85,0.62,80,76.56,7,6,5,3723,41.9158,1.89222,55.8735
1.62,2.86,0.3,80,77.92,6,7,5,4038,40.9618,1.58063,56.6549
2.17,1.85,0.24,80,77.68,6,7,4,3432,79.5749,3.40557,53.3213
3.35,0.64,1.74,80,61.72,7,6,7,5897,23.9312,0.792925,59.6509
0.22,4.19,1.63,80,66.64,4,8,7,6603,24.747,1.13526,58.0923
1.59,2.46,2.56,80,73.36,6,8,7,7065,13.6134,0.37606,62.8907
3.71,0.44,5.25,80,70.92,7,6,8,7731,20.7441,0.670836,60.3771
3.72,0.92,0.79,80,69.6,7,6,6,4586,24.9185,1.06476,58.3707
0.61,2.59,2.61,80,72.24,5,8,7,6788,18.5974,0.720145,60.069
5.39,0.64,1.88,80,61.34,8,6,7,6315,23.9312,0.754148,59.8687
3.02,1.69,5.53,80,69.84,7,8,8,9264,8.51183,0.158791,66.635
3.26,0.45,1.83,80,56.72,7,6,7,5897,23.9312,0.792925,59.6509
5.43,4.01,2.8,80,71.7,8,9,7,9047,9.90498,0.209615,65.429
4.54,4.32,4.52,80,79.8,8,8,8,9682,7.18217,0.121081,67.8125
0.66,2.78,0.52,80,66.08,5,8,5,4614,43.8957,1.85046,55.9704
4.7,0.09,2.15,80,64.72,7,4,7,5176,80.0421,2.75236,54.2462
0.6,3.44,0.11,80,78.72,5,7,4,3155,75.3704,3.75429,52.898
4.41,4.92,0.27,80,74.28,7,8,5,5256,38.7789,1.39811,57.1878
3.92,1.2,0.13,80,70.72,7,6,4,3117,81.0557,3.70968,52.9499
1.08,2.89,2.08,80,65.04,6,8,7,7065,13.6134,0.37606,62.8907
2.51,0.18,5.4,80,64.76,7,5,8,7266,38.8279,1.50581,56.8655
2.92,5.11,2.39,80,70.36,7,9,7,8629,11.6803,0.24786,64.7012
1.9,2.16,4.34,80,59.6,7,8,8,9264,8.51183,0.158791,66.635
4.67,4.41,0.7,80,76.36,7,8,6,6119,20.1665,0.545549,61.2749
0.89,5.03,2.29,80,63.88,6,9,7,8264,11.0105,0.344698,63.2688
4.65,0.29,3.7,80,77.78,8,6,7,6315,23.9312,0.754148,59.8687
4.86,0.13,2.42,80,66.48,7,5,7,5432,37.3398,1.61405,56.5641
