c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5.22,2.46,4.02,3.5e-06,3.12567e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.71,5.52,1.4,3.5e-06,3.09348e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
2.52,3.64,5.3,3.5e-06,2.43187e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
2.21,2.52,4.76,3.5e-06,3.13401e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
1.54,1.12,3.2,3.5e-06,1.97649e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
2.42,0.51,4.11,3.5e-06,2.73466e-06,32,30,31,74627809,1.14441e-05,5.02497e-13,154.058
2.6,4.96,5.16,3.5e-06,2.72274e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
5.4,2.71,1.7,3.5e-06,2.91109e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
3.41,3,0.7,3.5e-06,2.4569e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
2.7,2.41,4.26,3.5e-06,2.92778e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
4.17,3.38,2.62,3.5e-06,2.55227e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
0.99,2.9,2.65,3.5e-06,3.33667e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
2.12,2.38,0.2,3.5e-06,2.34604e-06,32,32,27,64434393,1.23978e-05,4.91486e-12,144.154
5.19,3.27,3.45,3.5e-06,3.04341e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
0.81,2.72,4.54,3.5e-06,2.9099e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
1.7,0.08,0.79,3.5e-06,2.01464e-06,32,28,29,68480993,1.14441e-05,1.79981e-12,148.517
2.6,2.58,0.74,3.5e-06,2.3365e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
4.76,0.99,1,3.5e-06,2.94685e-06,32,31,29,69531101,1.14441e-05,9.31693e-13,151.377
4.58,2.31,2.06,3.5e-06,3.06129e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
2.35,0.66,3.75,3.5e-06,2.38299e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
3.76,1.36,3.21,3.5e-06,2.30312e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
2.89,0.3,4.26,3.5e-06,2.66194e-06,32,30,31,74627809,1.14441e-05,5.02497e-13,154.058
1.81,3.96,3.59,3.5e-06,2.87175e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.05,0.76,2.9,3.5e-06,3.49164e-06,32,31,30,72254473,8.58307e-06,3.90357e-13,155.155
1.26,0.02,1.31,3.5e-06,3.25918e-06,32,25,29,67430885,2.76566e-05,2.59118e-11,136.934
0.18,2.75,0.48,3.5e-06,2.52962e-06,31,32,28,67106165,1.14441e-05,1.77567e-12,148.576
0.43,2.59,2.36,3.5e-06,2.91944e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
1.5,0.03,1.72,3.5e-06,2.04802e-06,32,27,30,70854329,1.52588e-05,2.73928e-12,146.693
1.59,3.76,0.84,3.5e-06,2.68817e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
1.52,1.9,0.6,3.5e-06,2.92301e-06,32,32,28,67157765,1.14441e-05,1.77567e-12,148.576
2.4,1.83,3.28,3.5e-06,2.28643e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
1.66,2.44,1.01,3.5e-06,2.70605e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
1.92,3.19,2.62,3.5e-06,3.48806e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
3.05,0.54,3.28,3.5e-06,2.18511e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
2.22,5.3,4.49,3.5e-06,2.59876e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
1.19,5,2.53,3.5e-06,2.54035e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
5.18,4.98,3.05,3.5e-06,3.25918e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
0.62,2.05,1.77,3.5e-06,2.25067e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
4.57,2.39,4.21,3.5e-06,3.12209e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
2.63,2.57,3.2,3.5e-06,2.45214e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
1.97,2.4,0.52,3.5e-06,2.79069e-06,32,32,28,67157765,1.14441e-05,1.77567e-12,148.576
2.4,0.24,1.32,3.5e-06,3.26157e-06,32,29,29,68831029,1.14441e-05,1.34203e-12,149.792
0.81,0.9,0.23,3.5e-06,2.28047e-06,32,31,27,64084357,1.23978e-05,4.91903e-12,144.151
1.54,1.84,2.06,3.5e-06,2.58684e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
5.27,2.71,4.37,3.5e-06,3.35813e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.79,4.35,2.02,3.5e-06,3.41535e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
5.26,0.38,1.83,3.5e-06,2.73466e-06,32,30,30,71904437,1.14441e-05,5.49318e-13,153.671
3.49,5.18,1.46,3.5e-06,3.04341e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
3.86,0.47,3.19,3.5e-06,2.20537e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
0.51,2.27,2.84,3.5e-06,3.31044e-06,32,32,30,72604509,8.58307e-06,3.83202e-13,155.235
5.07,0.45,3.22,3.5e-06,2.35438e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
2.86,5.03,5.19,3.5e-06,2.77758e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
3.2,4.45,3.25,3.5e-06,2.99215e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
5.25,2.67,1.09,3.5e-06,3.34144e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
3.17,0.9,1.03,3.5e-06,2.77162e-06,32,31,29,69531101,1.14441e-05,9.31693e-13,151.377
2.36,5.54,0.76,3.5e-06,3.05176e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
0.19,2.73,5.53,3.5e-06,3.37839e-06,30,32,31,75224681,8.58307e-06,3.26924e-13,155.925
3.47,3.02,0.05,3.5e-06,2.65956e-06,32,32,25,58987649,2.67029e-05,6.49207e-11,132.945
5.21,4.88,2.13,3.5e-06,2.80023e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.9,3.54,5.41,3.5e-06,2.59876e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
0.77,0.77,4.9,3.5e-06,2.79546e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
0.66,0.61,3.72,3.5e-06,2.14338e-06,32,31,31,74977845,8.58307e-06,3.34716e-13,155.823
5.13,5.35,2.08,3.5e-06,2.8789e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
5.08,3.34,2.71,3.5e-06,2.69413e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.76,5.4,4.98,3.5e-06,2.92301e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
0.89,2.98,2.87,3.5e-06,2.18511e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
1.84,2.76,3.61,3.5e-06,2.59876e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3,0.36,2.36,3.5e-06,2.95162e-06,32,30,30,71904437,1.14441e-05,5.49318e-13,153.671
2.08,2.24,0.44,3.5e-06,2.46048e-06,32,32,28,67157765,1.14441e-05,1.77567e-12,148.576
2.68,1.49,0.83,3.5e-06,2.25782e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
3.51,3.19,4.82,3.5e-06,3.47734e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
0.29,2.94,4.94,3.5e-06,3.12567e-06,31,32,31,75276281,8.58307e-06,3.26884e-13,155.925
0.46,0.31,5.53,3.5e-06,3.28302e-06,32,29,31,74277773,1.14441e-05,9.03659e-13,151.509
1.27,4.94,4.58,3.5e-06,2.42114e-06,32,32,32,78051253,8.58307e-06,3.23686e-13,155.968
1.06,2.22,1.48,3.5e-06,3.47853e-06,32,32,29,69881137,1.14441e-05,9.26388e-13,151.401
3.96,0.17,1.2,3.5e-06,3.08514e-06,32,29,29,68831029,1.14441e-05,1.34203e-12,149.792
2.92,3.48,2.6,3.5e-06,2.41756e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
4.15,4.1,2.84,3.5e-06,2.82645e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
2,0.42,4.79,3.5e-06,2.92301e-06,32,30,31,74627809,1.14441e-05,5.02497e-13,154.058
4.82,2.62,3.09,3.5e-06,2.67267e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
3.6,1.48,4.79,3.5e-06,3.06606e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
5.35,1.15,4.08,3.5e-06,2.85745e-06,32,32,31,75327881,8.58307e-06,3.26883e-13,155.925
