c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
1.97,2.4,0.52,1377.89,1132.8,7,8,6,63036,427.457,17.6287,70.3221
1.18,0.65,2.1,1377.89,1021.44,7,7,7,74386,463.379,18.725,70.0601
3.6,1.48,4.79,1377.89,1222.4,8,8,8,214002,249.887,11.7735,72.0753
3.86,0.47,3.19,1377.89,1304.32,8,7,7,93208,457.513,16.5084,70.6073
3.51,3.19,4.82,1377.89,1249.92,8,9,8,246221,150.868,10.1725,72.71
1.3,1.8,4.22,1377.89,936.96,7,9,8,227399,199.953,12.441,71.8358
1.19,5,2.53,1377.89,1363.84,8,9,7,142128,216.865,11.6848,72.1081
1.72,3.6,3.39,1377.89,1004.8,8,9,8,246221,150.868,10.1725,72.71
2.86,5.03,5.19,1377.89,1077.76,9,10,8,356307,126.622,7.06195,74.2951
2.02,0.96,3.77,1377.89,1340.16,8,8,7,109909,287.267,13.2572,71.5598
0.98,3.11,1.46,1377.89,1295.36,7,8,7,91087,346.25,15.5304,70.8725
4.84,2.16,2.67,1377.89,1269.76,8,9,7,142128,216.865,11.6848,72.1081
5.25,2.67,1.09,1377.89,1235.84,8,9,6,114077,396.654,13.7623,71.3974
3.06,5.51,0.55,1377.89,1182.72,8,9,6,114077,396.654,13.7623,71.3974
0.46,0.31,5.53,1377.89,925.44,7,7,8,178479,418.834,17.3881,70.3818
2,0.42,4.79,1377.89,848.64,8,8,8,214002,249.887,11.7735,72.0753
3.2,4.45,3.25,1377.89,1088,9,9,8,268808,156.755,8.57063,73.4542
0.79,2.7,2.91,1377.89,1191.68,7,9,7,123306,263.87,13.926,71.3461
5.13,5.35,2.08,1377.89,1039.04,9,10,7,252214,204.305,8.61608,73.4312
5.15,3.88,1.64,1377.89,1246.08,8,9,7,142128,216.865,11.6848,72.1081
3,0.36,2.36,1377.89,1172.48,7,7,7,74386,463.379,18.725,70.0601
3.27,5.06,2.94,1377.89,1181.12,9,10,7,252214,204.305,8.61608,73.4312
1.84,2.76,3.61,1377.89,933.12,8,9,8,246221,150.868,10.1725,72.71
5.26,0.38,1.83,1377.89,999.68,8,7,7,93208,457.513,16.5084,70.6073
0.51,2.27,2.84,1377.89,1373.44,7,8,7,91087,346.25,15.5304,70.8725
5.08,3.34,2.71,1377.89,1283.84,9,9,7,164715,235.87,10.0747,72.752
0.19,2.73,5.53,1377.89,1105.92,6,9,8,223321,240.495,15.9388,70.7597
0.77,0.77,4.9,1377.89,922.88,7,8,8,195180,299.238,14.074,71.3001
5.06,1.83,0.4,1377.89,1201.92,8,8,5,61704,678.696,16.6222,70.5774
2.24,2.64,2.16,1377.89,1177.6,7,9,7,123306,263.87,13.926,71.3461
5.31,0.18,1.08,1377.89,1324.8,7,7,6,46335,569.393,20.8814,69.5867
5,0.27,5.51,1377.89,1003.52,9,7,8,219888,391.87,13.5507,71.4647
5.07,0.45,3.22,1377.89,1216.96,9,7,7,115795,435.067,14.9067,71.0505
3.86,3.76,2.7,1377.89,1296,9,9,7,164715,235.87,10.0747,72.752
2.57,1.08,4.35,1377.89,997.76,8,8,8,214002,249.887,11.7735,72.0753
4.09,1.27,1.81,1377.89,1312,7,8,7,91087,346.25,15.5304,70.8725
4.36,0.69,1.38,1377.89,1338.88,8,7,6,65157,522.621,18.6634,70.0744
0.57,3.53,3.49,1377.89,971.52,7,9,8,227399,199.953,12.441,71.8358
4.02,2.76,2.92,1377.89,1358.08,8,9,7,142128,216.865,11.6848,72.1081
5.35,4.9,1.16,1377.89,1266.56,8,9,7,142128,216.865,11.6848,72.1081
3.74,2.69,5.01,1377.89,1224.96,8,9,8,246221,150.868,10.1725,72.71
0.82,5.06,1,1377.89,1264.64,7,9,6,95255,380.52,16.0048,70.7418
1.39,2.47,3.76,1377.89,1367.68,8,9,7,142128,216.865,11.6848,72.1081
0.29,2.94,4.94,1377.89,1045.76,7,9,8,227399,199.953,12.441,71.8358
4.8,4.83,3.57,1377.89,1228.8,9,9,8,268808,156.755,8.57063,73.4542
1.15,1.96,3.65,1377.89,1332.48,7,9,7,123306,263.87,13.926,71.3461
0.35,4.11,4.21,1377.89,1109.76,7,9,8,227399,199.953,12.441,71.8358
3.26,5.35,3.02,1377.89,1219.84,9,10,7,252214,204.305,8.61608,73.4312
2.92,3.48,2.6,1377.89,1297.92,8,9,7,142128,216.865,11.6848,72.1081
5.08,4.87,1.66,1377.89,1373.44,8,9,7,142128,216.865,11.6848,72.1081
4.98,4.65,3.7,1377.89,1228.16,9,9,8,268808,156.755,8.57063,73.4542
