,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,5.27,2.71,4.37,478030,10.54,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
1,0.43,2.59,2.36,478030,0.86,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
2,4.17,3.38,2.62,478030,8.34,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
3,2.12,2.38,0.2,478030,4.24,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
4,1.59,3.76,0.84,478030,3.18,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
5,1.66,2.44,1.01,478030,3.32,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
6,3.71,5.52,1.4,478030,7.42,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
7,5.4,2.71,1.7,478030,10.8,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
8,2.22,5.3,4.49,478030,4.44,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
9,5.21,4.88,2.13,478030,10.42,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
10,4.82,2.62,3.09,478030,9.64,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
11,1.52,1.9,0.6,478030,3.04,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
12,1.5,0.03,1.72,478030,3,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
13,4.58,2.31,2.06,478030,9.16,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
14,3.76,1.36,3.21,478030,7.52,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
15,1.27,4.94,4.58,478030,2.54,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
16,5.22,2.46,4.02,478030,10.44,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
17,4.57,2.39,4.21,478030,9.14,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
18,0.66,0.61,3.72,478030,1.32,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
19,4.15,4.1,2.84,478030,8.3,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
20,1.06,2.22,1.48,478030,2.12,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
21,0.18,2.75,0.48,478030,0.36,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
22,2.36,5.54,0.76,478030,4.72,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
23,0.99,2.9,2.65,478030,1.98,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
24,2.89,0.3,4.26,478030,5.78,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
25,2.52,3.64,5.3,478030,5.04,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
26,0.62,2.05,1.77,478030,1.24,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
27,2.4,1.83,3.28,478030,4.8,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
28,1.81,3.96,3.59,478030,3.62,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
29,2.6,2.58,0.74,478030,5.2,1,0,0,38,4.78258e+06,3.17866e+08,48.5667
