,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,0.66,0.61,3.72,0.035801,0.0344727,19,17,17,28332836,0.00987244,5.8143e-06,83.433
1,2.12,2.38,0.2,0.035801,0.030166,21,19,13,18343660,0.109071,0.00101285,61.0225
2,5.22,2.46,4.02,0.035801,0.0344458,22,20,17,29537744,0.00702095,4.17853e-06,84.8678
3,4.17,3.38,2.62,0.035801,0.0242786,22,20,17,29537744,0.00702095,4.17853e-06,84.8678
4,3.76,1.36,3.21,0.035801,0.0313086,21,18,17,28786072,0.00785446,4.5569e-06,84.4913
5,1.06,2.22,1.48,0.035801,0.0279785,20,19,16,26361136,0.0136192,1.66149e-05,78.873
6,2.21,2.52,4.76,0.035801,0.0215942,21,20,18,32209516,0.00352955,1.07404e-06,90.7678
7,4.57,2.39,4.21,0.035801,0.0357825,22,20,17,29537744,0.00702095,4.17853e-06,84.8678
8,0.81,2.72,4.54,0.035801,0.0207861,20,20,18,32157916,0.00350618,1.08583e-06,90.7204
9,1.59,3.76,0.84,0.035801,0.0306982,20,20,15,23987800,0.0264053,6.51611e-05,72.9381
10,0.43,2.59,2.36,0.035801,0.0213867,19,20,17,29382944,0.00700474,4.2363e-06,84.8081
11,2.7,2.41,4.26,0.035801,0.0193237,22,20,18,32261116,0.00344515,1.07261e-06,90.7736
12,2.6,4.96,5.16,0.035801,0.0256348,21,20,18,32209516,0.00352955,1.07404e-06,90.7678
13,3.05,0.76,2.9,0.035801,0.0263696,21,18,17,28786072,0.00785446,4.5569e-06,84.4913
14,1.92,3.19,2.62,0.035801,0.0240527,21,20,17,29486144,0.00689888,4.18303e-06,84.8631
15,5.13,5.35,2.08,0.035801,0.0357385,22,21,16,27164408,0.013397,1.65061e-05,78.9016
16,0.99,2.9,2.65,0.035801,0.0240186,20,20,17,29434544,0.00689888,4.1887e-06,84.8572
17,1.52,1.9,0.6,0.035801,0.022832,21,19,15,23689364,0.0265331,6.52471e-05,72.9324
18,2.42,0.51,4.11,0.035801,0.0206299,21,17,18,31159408,0.00801706,2.64674e-06,86.8509
19,0.89,2.98,2.87,0.035801,0.0257666,20,20,17,29434544,0.00689888,4.1887e-06,84.8572
20,3.01,2.23,1.43,0.035801,0.0274341,21,19,16,26412736,0.0136192,1.65969e-05,78.8777
21,2.22,5.3,4.49,0.035801,0.0206689,21,21,18,32559552,0.00350904,1.05497e-06,90.8456
22,0.62,2.05,1.77,0.035801,0.0322656,19,19,16,26309536,0.0136192,1.66377e-05,78.8671
23,2.4,1.83,3.28,0.035801,0.0297852,21,19,17,29136108,0.00718403,4.25918e-06,84.7847
24,0.19,2.73,5.53,0.035801,0.0276758,17,19,18,31653080,0.00564957,1.97403e-06,88.1245
25,5.4,2.71,1.7,0.035801,0.0325146,22,19,16,26464336,0.0137107,1.65986e-05,78.8773
26,4.15,4.1,2.84,0.035801,0.026698,22,20,17,29537744,0.00702095,4.17853e-06,84.8678
27,5.21,4.88,2.13,0.035801,0.0193414,23,21,17,29939380,0.00683784,4.16077e-06,84.8863
28,5.18,4.98,3.05,0.035801,0.0293237,22,20,17,29537744,0.00702095,4.17853e-06,84.8678
29,1.27,4.94,4.58,0.035801,0.0209229,20,21,18,32507952,0.00332594,1.06677e-06,90.7973
30,1.7,0.08,0.79,0.035801,0.0305176,20,14,15,21887584,0.0625238,0.000167413,68.8401
31,2.63,2.57,3.2,0.035801,0.0306616,21,19,17,29136108,0.00718403,4.25918e-06,84.7847
32,1.81,3.96,3.59,0.035801,0.0327979,20,20,17,29434544,0.00689888,4.1887e-06,84.8572
33,1.5,3.81,2.55,0.035801,0.024375,20,20,17,29434544,0.00689888,4.1887e-06,84.8572
34,0.77,0.77,4.9,0.035801,0.0225244,20,18,18,31457844,0.0053091,1.46154e-06,89.4299
35,0.51,2.27,2.84,0.035801,0.0271191,19,19,17,29032908,0.00717258,4.31245e-06,84.7308
36,1.54,1.84,2.06,0.035801,0.0200635,21,19,17,29136108,0.00718403,4.25918e-06,84.7847
37,0.46,0.31,5.53,0.035801,0.0268945,19,16,18,30706172,0.0140619,7.50058e-06,82.327
38,2.6,2.58,0.74,0.035801,0.0287988,21,19,15,23689364,0.0265331,6.52471e-05,72.9324
39,2.52,3.64,5.3,0.035801,0.024873,21,20,18,32209516,0.00352955,1.07404e-06,90.7678
40,2.24,2.64,2.16,0.035801,0.02,21,20,17,29486144,0.00689888,4.18303e-06,84.8631
41,5.25,2.67,1.09,0.035801,0.0202795,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
42,2.36,5.54,0.76,0.035801,0.0297363,21,20,15,24039400,0.0262833,6.51676e-05,72.9377
43,1.5,0.03,1.72,0.035801,0.0313574,20,13,16,24260920,0.10685,0.000425475,64.7893
44,5.19,3.27,3.45,0.035801,0.0339734,22,19,17,29187708,0.00718403,4.25468e-06,84.7893
45,3.6,1.48,4.79,0.035801,0.022041,22,19,18,31911080,0.00389719,1.147e-06,90.4824
46,5.27,2.71,4.37,0.035801,0.0203601,22,20,18,32261116,0.00344515,1.07261e-06,90.7736
47,3.71,5.52,1.4,0.035801,0.0277185,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
48,1.54,1.12,3.2,0.035801,0.030127,20,18,17,28734472,0.00771713,4.56258e-06,84.4859
49,0.77,0.57,3.78,0.035801,0.0347363,19,17,17,28332836,0.00987244,5.8143e-06,83.433
50,1.84,2.76,3.61,0.035801,0.0344922,20,19,17,29084508,0.00742817,4.26485e-06,84.779
51,3.86,0.47,3.19,0.035801,0.0295361,21,17,17,28436036,0.00976467,5.76105e-06,83.473
52,5.15,3.88,1.64,0.035801,0.0300427,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
53,3.79,4.35,2.02,0.035801,0.0341492,22,21,16,27164408,0.013397,1.65061e-05,78.9016
54,2.8,3.5,2.57,0.035801,0.0241797,21,20,17,29486144,0.00689888,4.18303e-06,84.8631
55,3.41,3,0.7,0.035801,0.0252209,22,20,15,24091000,0.0263443,6.51569e-05,72.9384
56,1.26,0.02,1.31,0.035801,0.026084,20,12,16,23910884,0.231087,0.00165115,58.9001
57,0.39,1.72,4.71,0.035801,0.0221387,19,19,18,31756280,0.00422668,1.19549e-06,90.3025
58,1.5,2.1,0.48,0.035801,0.034834,20,19,14,20914392,0.0533218,0.000258365,66.9557
59,0.79,2.7,2.91,0.035801,0.0287793,19,19,17,29032908,0.00717258,4.31245e-06,84.7308
60,3.19,3.27,0.14,0.035801,0.0210828,22,20,13,18745296,0.109269,0.00101273,61.0231
61,4.82,2.62,3.09,0.035801,0.0298462,22,19,17,29187708,0.00718403,4.25468e-06,84.7893
62,2.35,0.66,3.75,0.035801,0.0350269,21,17,17,28436036,0.00976467,5.76105e-06,83.473
63,1.78,3.4,3.81,0.035801,0.0339551,20,20,17,29434544,0.00689888,4.1887e-06,84.8572
64,2.02,0.96,3.77,0.035801,0.0341895,20,18,17,28734472,0.00771713,4.56258e-06,84.4859
65,3.27,5.06,2.94,0.035801,0.0287085,21,20,17,29486144,0.00689888,4.18303e-06,84.8631
66,3.47,3.02,0.05,0.035801,0.0317456,21,19,11,13377369,0.417988,0.0153465,49.2179
67,2.57,1.08,4.35,0.035801,0.0218384,21,18,18,31509444,0.0053091,1.44974e-06,89.4651
68,3.05,0.54,3.28,0.035801,0.0305884,21,17,17,28436036,0.00976467,5.76105e-06,83.473
69,3,0.36,2.36,0.035801,0.0216162,22,17,17,28487636,0.00982571,5.75656e-06,83.4764
70,4.58,2.31,2.06,0.035801,0.0350024,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
71,2.08,2.24,0.44,0.035801,0.0328906,20,19,14,20914392,0.0533218,0.000258365,66.9557
72,5,0.27,5.51,0.035801,0.0263525,22,16,18,30860972,0.0138178,7.45216e-06,82.3552
73,3.49,5.18,1.46,0.035801,0.0287231,21,20,16,26762772,0.0132611,1.65244e-05,78.8967
74,5.08,4.87,1.66,0.035801,0.0313135,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
75,1.3,1.8,4.22,0.035801,0.0203174,21,19,18,31859480,0.00394297,1.14843e-06,90.477
76,4.23,4.07,1.2,0.035801,0.023241,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
77,0.81,0.9,0.23,0.035801,0.0330566,19,18,13,17890424,0.110017,0.00101323,61.0209
78,4.48,3.82,4.78,0.035801,0.0229492,22,20,18,32261116,0.00344515,1.07261e-06,90.7736
79,2.52,4.22,4.26,0.035801,0.021377,21,20,18,32209516,0.00352955,1.07404e-06,90.7678
80,3.06,5.51,0.55,0.035801,0.0202515,22,21,15,24441036,0.0262356,6.51406e-05,72.9395
81,5.35,4.9,1.16,0.035801,0.0211707,22,21,16,27164408,0.013397,1.65061e-05,78.9016
82,3.76,5.4,4.98,0.035801,0.0225488,22,21,18,32611152,0.00341749,1.05354e-06,90.8515
83,1.39,2.47,3.76,0.035801,0.0348779,20,19,17,29084508,0.00742817,4.26485e-06,84.779
84,4.37,4.26,1.78,0.035801,0.0325061,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
85,4.97,3.39,3.54,0.035801,0.034884,22,19,17,29187708,0.00718403,4.25468e-06,84.7893
86,5.06,1.83,0.4,0.035801,0.0291919,22,19,14,21017592,0.0531998,0.000258336,66.9561
87,0.18,2.75,0.48,0.035801,0.0333887,17,20,14,21109628,0.0531082,0.00025893,66.9462
88,4.84,2.16,2.67,0.035801,0.0256689,22,19,17,29187708,0.00718403,4.25468e-06,84.7893
89,2.86,5.03,5.19,0.035801,0.0258838,21,20,18,32209516,0.00352955,1.07404e-06,90.7678
90,3.07,3.28,1.68,0.035801,0.0334058,21,19,16,26412736,0.0136192,1.65969e-05,78.8777
91,4.03,2.59,1.9,0.035801,0.03573,21,19,16,26412736,0.0136192,1.65969e-05,78.8777
92,1.17,1.02,5.49,0.035801,0.026001,20,18,18,31457844,0.0053091,1.46154e-06,89.4299
93,1.97,0.46,0.49,0.035801,0.0351807,20,17,14,20214320,0.0525012,0.000259849,66.9308
94,0.85,4.14,1.82,0.035801,0.0333105,19,20,16,26659572,0.0132611,1.65652e-05,78.886
95,3.58,3.86,1.28,0.035801,0.0242065,22,20,16,26814372,0.0133526,1.6526e-05,78.8963
96,1.82,5.3,3.95,0.035801,0.0338916,21,21,17,29836180,0.00677681,4.16487e-06,84.882
