,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
15247,5.12,4.53,2.9,1.8e-06,1.53661e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15248,4.48,0.72,2.07,1.8e-06,1.33991e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15249,4.73,1.44,1.13,1.8e-06,1.53124e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
15250,4.34,5.46,1.47,1.8e-06,1.61052e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15251,2.25,2.6,2.44,1.8e-06,1.60754e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15252,1.28,1.91,3.37,1.8e-06,1.10745e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15253,1.65,1.99,4.64,1.8e-06,1.44184e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15254,3.05,2.21,0.42,1.8e-06,1.24633e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
15255,4.65,1.77,4.35,1.8e-06,1.52528e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15256,3.81,1.65,3.44,1.8e-06,1.24395e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15257,1.18,0.44,5.12,1.8e-06,1.21474e-06,32,28,32,29350037,6.67572e-06,8.4005e-13,146.186
15258,1.5,0.72,3.2,1.8e-06,1.70112e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15259,1.91,1.48,0.68,1.8e-06,1.58727e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
15260,5.09,3.53,3.36,1.8e-06,1.52528e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15261,2.11,5.06,2.59,1.8e-06,1.34647e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15262,1.73,5.03,3.46,1.8e-06,1.52767e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15263,2.47,3.64,1.08,1.8e-06,1.61111e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
15264,0.27,5.05,3.4,1.8e-06,1.42872e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15265,1.23,0.51,1.17,1.8e-06,1.24991e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
15266,4.83,3.71,2.86,1.8e-06,1.41203e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15267,3.1,5.4,1.03,1.8e-06,1.31965e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15268,0.2,5.54,3.89,1.8e-06,1.59979e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15269,3.66,0.83,0.82,1.8e-06,1.09911e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
15270,2.69,2.33,1.6,1.8e-06,1.20103e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15271,4.38,1,1.57,1.8e-06,1.12891e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15272,3.62,3.14,0.07,1.8e-06,1.6582e-06,32,32,24,25548031,1.81198e-05,5.14134e-12,138.318
15273,5.12,5.5,0.96,1.8e-06,1.41859e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
15274,4.1,2.36,2.76,1.8e-06,1.18375e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
15275,4.49,3.81,2.21,1.8e-06,1.77562e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
