,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,2.7,2.41,4.26,1e-06,9.0152e-07,30,32,30,38461311,5.24521e-06,7.4312e-14,151.42
1,2.63,2.57,3.2,1e-06,9.96292e-07,31,32,29,38512800,5.24521e-06,7.4312e-14,151.42
2,0.81,2.72,4.54,1e-06,8.15392e-07,29,32,30,38409711,5.24521e-06,7.4312e-14,151.42
3,3.76,1.36,3.21,1e-06,6.47306e-07,31,32,30,38512911,5.24521e-06,7.4312e-14,151.42
4,1.92,3.19,2.62,1e-06,8.34167e-07,31,32,29,38512800,5.24521e-06,7.4312e-14,151.42
5,5.21,4.88,2.13,1e-06,8.08537e-07,32,32,29,38564400,5.24521e-06,7.4312e-14,151.42
6,4.57,2.39,4.21,1e-06,8.45492e-07,31,32,30,38512911,5.24521e-06,7.4312e-14,151.42
7,0.66,0.61,3.72,1e-06,8.49962e-07,29,27,32,38321991,5.24521e-06,1.3932e-13,148.691
8,0.89,2.98,2.87,1e-06,9.85265e-07,29,32,29,38409600,5.24521e-06,7.4312e-14,151.42
9,1.5,0.03,1.72,1e-06,9.57251e-07,31,23,29,37134733,1.23978e-05,6.18884e-12,132.215
10,3.05,0.54,3.28,1e-06,7.03633e-07,32,27,32,38476791,5.24521e-06,1.3932e-13,148.691
11,5.4,2.71,1.7,1e-06,6.47008e-07,32,32,29,38564400,5.24521e-06,7.4312e-14,151.42
12,4.76,0.99,1,1e-06,6.48201e-07,32,32,28,38519802,5.24521e-06,7.59651e-14,151.325
13,1.81,3.96,3.59,1e-06,7.61747e-07,30,32,30,38461311,5.24521e-06,7.4312e-14,151.42
14,3.05,0.76,2.9,1e-06,9.93013e-07,31,27,32,38425191,5.24521e-06,1.3932e-13,148.691
15,1.59,3.76,0.84,1e-06,9.60529e-07,32,32,27,37903765,5.24521e-06,1.24013e-13,149.196
16,2.36,5.54,0.76,1e-06,9.60231e-07,32,32,27,37903765,5.24521e-06,1.24013e-13,149.196
17,2.6,4.96,5.16,1e-06,7.65324e-07,30,32,31,38461422,5.24521e-06,7.4312e-14,151.42
18,3.41,3,0.7,1e-06,8.58605e-07,32,32,27,37903765,5.24521e-06,1.24013e-13,149.196
19,5.25,2.67,1.09,1e-06,7.55787e-07,32,32,28,38519802,5.24521e-06,7.59651e-14,151.325
20,5.19,3.27,3.45,1e-06,6.634e-07,32,32,30,38564511,5.24521e-06,7.4312e-14,151.42
21,2.52,3.64,5.3,1e-06,7.24792e-07,30,32,31,38461422,5.24521e-06,7.4312e-14,151.42
22,2.6,2.58,0.74,1e-06,8.60095e-07,32,32,27,37903765,5.24521e-06,1.24013e-13,149.196
23,0.18,2.75,0.48,1e-06,5.61178e-07,30,32,27,37800565,5.24521e-06,1.24013e-13,149.196
24,2.08,2.24,0.44,1e-06,9.67979e-07,32,32,26,36721404,5.72205e-06,2.13419e-13,146.839
25,2.22,5.3,4.49,1e-06,9.57847e-07,30,32,30,38461311,5.24521e-06,7.4312e-14,151.42
26,1.52,1.9,0.6,1e-06,6.74129e-07,32,32,27,37903765,5.24521e-06,1.24013e-13,149.196
27,3.19,3.27,0.14,1e-06,7.26581e-07,32,32,25,35365674,5.96046e-06,6.22357e-13,142.191
28,4.17,3.38,2.62,1e-06,8.49664e-07,32,32,29,38564400,5.24521e-06,7.4312e-14,151.42
29,3.76,5.4,4.98,1e-06,9.78708e-07,31,32,30,38512911,5.24521e-06,7.4312e-14,151.42
30,5.35,1.15,4.08,1e-06,8.39531e-07,31,32,30,38512911,5.24521e-06,7.4312e-14,151.42
31,0.99,2.9,2.65,1e-06,8.36253e-07,30,32,29,38461200,5.24521e-06,7.4312e-14,151.42
