,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,5.4,2.71,1.7,1e-06,6.4373e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
1,3.05,0.76,2.9,1e-06,7.27177e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
2,1.81,3.96,3.59,1e-06,8.63075e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
3,1.66,2.44,1.01,1e-06,7.9155e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
4,5.27,2.71,4.37,1e-06,6.28233e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
5,2.6,4.96,5.16,1e-06,6.19888e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
6,3.05,0.54,3.28,1e-06,7.27177e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
7,2.63,2.57,3.2,1e-06,6.27041e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
8,1.52,1.9,0.6,1e-06,7.24792e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
9,3.71,5.52,1.4,1e-06,8.84533e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
10,4.76,0.99,1,1e-06,5.67436e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
11,0.81,2.72,4.54,1e-06,7.72476e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
12,1.59,3.76,0.84,1e-06,7.58171e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
13,2.6,2.58,0.74,1e-06,6.19888e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
14,2.21,2.52,4.76,1e-06,5.26905e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
15,4.82,2.62,3.09,1e-06,5.74589e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
16,1.26,0.02,1.31,1e-06,6.00815e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
17,4.57,2.39,4.21,1e-06,5.44786e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
18,5.19,3.27,3.45,1e-06,6.18696e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
19,1.54,1.12,3.2,1e-06,7.34329e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
20,1.74,2.16,2.27,1e-06,8.29697e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
21,5.18,4.98,3.05,1e-06,6.17504e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
22,1.92,3.19,2.62,1e-06,9.15527e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
23,0.18,2.75,0.48,1e-06,6.86646e-07,20,0,0,760,0.0016005,6.95936e-10,35.6594
24,1.27,4.94,4.58,1e-06,6.05583e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
25,2.7,2.41,4.26,1e-06,6.4373e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
26,0.62,2.05,1.77,1e-06,5.91278e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
27,0.89,2.98,2.87,1e-06,8.4877e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
28,3.76,1.36,3.21,1e-06,8.96454e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
29,1.06,2.22,1.48,1e-06,5.05447e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
30,2.12,2.38,0.2,1e-06,5.05447e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
31,0.43,2.59,2.36,1e-06,8.2016e-07,21,0,0,798,0.0016005,6.95936e-10,35.6594
32,2.22,5.3,4.49,1e-06,5.29289e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
33,4.15,4.1,2.84,1e-06,9.89437e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
34,0.66,0.61,3.72,1e-06,6.29425e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
35,0.99,2.9,2.65,1e-06,9.44138e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
36,3.06,5.51,0.55,1e-06,7.29561e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
37,2.89,0.3,4.26,1e-06,6.8903e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
38,5.35,1.15,4.08,1e-06,6.3777e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
39,5.13,5.35,2.08,1e-06,6.11544e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
40,1.7,0.08,0.79,1e-06,8.10623e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
41,3.41,3,0.7,1e-06,8.13007e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
42,5.26,0.38,1.83,1e-06,6.27041e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
43,2.02,0.96,3.77,1e-06,9.63211e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
44,2.52,3.64,5.3,1e-06,6.00815e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
45,2.4,0.24,1.32,1e-06,5.72205e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
46,3.79,4.35,2.02,1e-06,9.03606e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
47,2.08,2.24,0.44,1e-06,9.91821e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
48,2.42,0.51,4.11,1e-06,5.76973e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
49,3.19,3.27,0.14,1e-06,7.60555e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
50,0.77,0.57,3.78,1e-06,7.34329e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
51,1.5,3.81,2.55,1e-06,7.15256e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
52,0.98,3.11,1.46,1e-06,9.34601e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
53,2.86,5.03,5.19,1e-06,6.81877e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
54,2.4,1.83,3.28,1e-06,5.72205e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
55,2.35,0.66,3.75,1e-06,5.60284e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
56,5.22,2.46,4.02,1e-06,6.22272e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
57,3.51,3.19,4.82,1e-06,8.36849e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
58,3.2,4.45,3.25,1e-06,7.62939e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
59,1.3,1.8,4.22,1e-06,6.19888e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
60,5,0.27,5.51,1e-06,5.96046e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
61,5.21,4.88,2.13,1e-06,6.2108e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
62,3.27,5.06,2.94,1e-06,7.79629e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
63,3.76,5.4,4.98,1e-06,8.96454e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
64,2.36,5.54,0.76,1e-06,5.62668e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
65,3.49,5.18,1.46,1e-06,8.32081e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
66,3,0.36,2.36,1e-06,7.15256e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
67,4.17,3.38,2.62,1e-06,9.94205e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
68,3.17,0.9,1.03,1e-06,7.55787e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
69,1.84,2.76,3.61,1e-06,8.7738e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
70,0.79,3.69,4.04,1e-06,7.53403e-07,22,0,0,836,0.0016005,6.95936e-10,35.6594
71,5.08,3.34,2.71,1e-06,6.05583e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
72,0.51,2.27,2.84,1e-06,9.72748e-07,21,0,0,798,0.0016005,6.95936e-10,35.6594
73,5.08,4.87,1.66,1e-06,6.05583e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
74,1.5,0.03,1.72,1e-06,7.15256e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
75,1.97,0.46,0.49,1e-06,9.39369e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
76,4.84,2.16,2.67,1e-06,5.76973e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
77,4.37,4.26,1.78,1e-06,5.20945e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
78,4.03,2.59,1.9,1e-06,9.60827e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
79,2.68,1.49,0.83,1e-06,6.38962e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
80,3.86,0.47,3.19,1e-06,9.20296e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
81,2.52,4.22,4.26,1e-06,6.00815e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
82,0.19,2.73,5.53,1e-06,7.24792e-07,20,0,0,760,0.0016005,6.95936e-10,35.6594
83,1.15,0.9,2.98,1e-06,5.48363e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
84,1.97,2.4,0.52,1e-06,9.39369e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
85,4.36,0.69,1.38,1e-06,5.19753e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
86,1.54,1.84,2.06,1e-06,7.34329e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
87,2.92,3.48,2.6,1e-06,6.96182e-07,24,0,0,912,0.0016005,6.95936e-10,35.6594
88,5.24,4.6,4.38,1e-06,6.24657e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
89,0.46,0.31,5.53,1e-06,8.7738e-07,21,0,0,798,0.0016005,6.95936e-10,35.6594
90,5.15,3.88,1.64,1e-06,6.13928e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
91,4.97,3.39,3.54,1e-06,5.9247e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
92,5.07,0.45,3.22,1e-06,6.04391e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
93,0.39,0.71,0.47,1e-06,7.43866e-07,21,0,0,798,0.0016005,6.95936e-10,35.6594
94,5.31,0.18,1.08,1e-06,6.33001e-07,25,0,0,950,0.0016005,6.95936e-10,35.6594
95,0.35,4.11,4.21,1e-06,6.67572e-07,21,0,0,798,0.0016005,6.95936e-10,35.6594
96,1.18,0.65,2.1,1e-06,5.62668e-07,23,0,0,874,0.0016005,6.95936e-10,35.6594
