c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0.77,0.57,3.78,0.000357,0.000271378,26,24,24,53154389,8.08239e-05,3.58643e-10,125.523
0.46,0.31,5.53,0.000357,0.000210114,26,23,25,55527725,0.000102997,4.59415e-10,124.447
1.15,0.9,2.98,0.000357,0.000213737,27,25,24,53556025,6.38962e-05,2.82085e-10,126.566
0.98,3.11,1.46,0.000357,0.000205688,27,27,23,51532725,0.000112534,1.02901e-09,120.945
5.26,0.38,1.83,0.000357,0.000274792,29,23,23,50235781,0.000157356,1.41786e-09,119.553
0.77,0.77,4.9,0.000357,0.000351944,26,24,24,53154389,8.08239e-05,3.58643e-10,125.523
5.15,3.88,1.64,0.000357,0.000234709,29,27,23,51635925,0.000112534,1.02801e-09,120.949
2.8,3.5,2.57,0.000357,0.000345764,28,27,23,51584325,0.000112534,1.02805e-09,120.949
3.49,5.18,1.46,0.000357,0.0002244,28,27,23,51584325,0.000112534,1.02805e-09,120.949
5.13,5.35,2.08,0.000357,0.000299616,29,27,23,51635925,0.000112534,1.02801e-09,120.949
5,0.27,5.51,0.000357,0.000205879,29,23,25,55682525,0.000100136,4.5633e-10,124.477
2.08,2.24,0.44,0.000357,0.000256958,27,26,21,45735945,0.000413895,1.64128e-08,108.917
3.79,4.35,2.02,0.000357,0.000286999,28,27,23,51584325,0.000112534,1.02805e-09,120.949
3.2,4.45,3.25,0.000357,0.000238419,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
2.52,4.22,4.26,0.000357,0.000334015,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
1.18,0.65,2.1,0.000357,0.000305023,26,24,23,50431017,0.000131607,1.12627e-09,120.553
1.19,5,2.53,0.000357,0.000356064,26,27,23,51481125,0.000112534,1.03055e-09,120.939
0.79,2.7,2.91,0.000357,0.000224838,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
1.54,1.84,2.06,0.000357,0.000313492,27,25,23,50832653,0.000109673,1.05211e-09,120.849
1.72,3.6,3.39,0.000357,0.000240936,27,27,24,54256097,5.43594e-05,2.59186e-10,126.933
2.02,0.96,3.77,0.000357,0.000296402,27,24,24,53205989,8.10623e-05,3.55645e-10,125.559
3.86,0.47,3.19,0.000357,0.000230751,28,24,24,53257589,8.01086e-05,3.55309e-10,125.563
0.19,2.73,5.53,0.000357,0.000216217,24,26,25,56474633,4.673e-05,1.22334e-10,130.194
5.35,1.15,4.08,0.000357,0.000289221,29,25,24,53659225,6.38962e-05,2.81505e-10,126.574
4.02,2.76,2.92,0.000357,0.000224171,29,26,24,54009261,5.91278e-05,2.63293e-10,126.865
3,0.36,2.36,0.000357,0.000337753,28,23,23,50184181,0.000157356,1.41792e-09,119.553
3.01,2.23,1.43,0.000357,0.000214329,28,26,23,51234289,0.000112534,1.03249e-09,120.93
3.19,3.27,0.14,0.000357,0.000329418,28,26,19,40340801,0.00170422,2.62203e-07,96.8829
0.81,0.9,0.23,0.000357,0.000285721,26,24,20,42260901,0.000827789,6.57093e-08,102.893
4.03,2.59,1.9,0.000357,0.00027914,28,26,23,51234289,0.000112534,1.03249e-09,120.93
2.86,5.03,5.19,0.000357,0.000202217,28,27,25,57031069,2.86102e-05,6.70724e-11,132.804
1.17,1.02,5.49,0.000357,0.000203133,27,25,25,56279397,4.00543e-05,9.07321e-11,131.492
