,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,2.63,2.57,3.2,0.018683,0.0181616,20,18,16,14448913,0.00467396,3.54538e-07,89.9323
1,1.5,3.81,2.55,0.018683,0.0144141,19,19,16,14666740,0.00420809,3.07428e-07,90.5515
2,0.89,2.98,2.87,0.018683,0.0149902,18,19,16,14625295,0.00417423,4.18133e-07,89.2158
3,1.54,1.12,3.2,0.018683,0.017627,19,17,16,14150463,0.00584745,5.78197e-07,87.8082
4,2.7,2.41,4.26,0.018683,0.011333,20,19,17,15706389,0.00240278,9.3389e-08,95.726
5,4.57,2.39,4.21,0.018683,0.0111145,21,19,17,15747782,0.00228071,8.78017e-08,95.9939
6,1.26,0.02,1.31,0.018683,0.0158496,19,11,15,11639181,0.199179,0.00113429,54.8817
7,5.18,4.98,3.05,0.018683,0.0174097,21,19,16,14749448,0.00423527,2.94148e-07,90.7433
8,2.35,0.66,3.75,0.018683,0.0178003,20,17,16,14191778,0.00572681,5.70883e-07,87.8635
9,2.08,2.24,0.44,0.018683,0.0186328,20,18,13,11459767,0.0335507,1.76021e-05,72.9733
10,2.22,5.3,4.49,0.018683,0.0118994,20,20,17,15966804,0.00221014,7.968e-08,96.4155
11,3.71,5.52,1.4,0.018683,0.0172339,20,19,15,13709254,0.00859308,1.12396e-06,84.9215
12,1.27,4.94,4.58,0.018683,0.0119775,19,20,17,15925489,0.00208807,8.77467e-08,95.9967
13,1.06,2.22,1.48,0.018683,0.016416,19,18,15,13408797,0.00857401,1.18671e-06,84.6855
14,3.41,3,0.7,0.018683,0.0146997,20,19,14,12712718,0.0164185,4.4195e-06,78.9752
15,3.05,0.76,2.9,0.018683,0.0150415,20,17,16,14191778,0.00572681,5.70883e-07,87.8635
16,1.66,2.44,1.01,0.018683,0.0185693,20,19,14,12712718,0.0164185,4.4195e-06,78.9752
17,3.47,3.02,0.05,0.018683,0.0162964,20,19,10,8780510,0.254635,0.0011109,54.9722
