,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,4.15,4.1,2.84,0.010152,0.00780212,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
1,2.36,5.54,0.76,0.010152,0.00893066,20,18,14,17453600,0.00811744,1.40758e-06,78.6463
2,2.6,4.96,5.16,0.010152,0.00777832,20,18,17,21347496,0.0012002,2.82898e-08,95.6148
3,1.7,0.08,0.79,0.010152,0.00908691,19,12,14,15516671,0.0265508,2.3942e-05,66.3395
4,5.19,3.27,3.45,0.010152,0.00865173,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
5,2.21,2.52,4.76,0.010152,0.00614868,20,18,17,21347496,0.0012002,2.82898e-08,95.6148
6,5.18,4.98,3.05,0.010152,0.00870483,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
7,1.74,2.16,2.27,0.010152,0.00675537,20,17,16,19732599,0.00238276,1.10926e-07,89.6807
8,2.7,2.41,4.26,0.010152,0.00982666,20,18,16,20049094,0.00221252,9.41102e-08,90.3947
9,5.27,2.71,4.37,0.010152,0.0100192,22,18,16,20146338,0.00221252,9.33507e-08,90.4299
10,3.71,5.52,1.4,0.010152,0.00704285,21,19,15,19116767,0.00401306,3.51852e-07,84.6675
11,1.26,0.02,1.31,0.010152,0.0066748,19,11,15,16501721,0.0506477,8.993e-05,60.592
12,4.76,0.99,1,0.010152,0.0100366,21,16,14,16869769,0.00854158,1.49096e-06,78.3964
13,4.58,2.31,2.06,0.010152,0.00945435,21,18,15,18799091,0.00401592,3.56041e-07,84.6161
14,5.21,4.88,2.13,0.010152,0.00982971,21,19,15,19116767,0.00401306,3.51852e-07,84.6675
15,4.82,2.62,3.09,0.010152,0.00888794,21,17,16,19781197,0.00244379,1.10265e-07,89.7067
16,0.43,2.59,2.36,0.010152,0.00608398,18,18,16,19952848,0.00233459,1.06626e-07,89.8524
17,2.12,2.38,0.2,0.010152,0.00883301,20,17,12,14549236,0.0316758,2.23908e-05,66.6304
18,2.6,2.58,0.74,0.010152,0.00861816,20,17,14,17137105,0.00815916,1.42426e-06,78.5952
19,1.54,1.12,3.2,0.010152,0.00881348,19,16,16,19368422,0.00288773,1.81191e-07,87.5497
20,1.59,3.76,0.84,0.010152,0.00878662,19,18,14,17405357,0.00817847,1.41011e-06,78.6385
21,2.22,5.3,4.49,0.010152,0.00594971,20,19,17,21665172,0.00111771,2.40714e-08,96.316
22,0.66,0.61,3.72,0.010152,0.0099707,18,15,16,19005052,0.00384951,4.58351e-07,83.5191
23,2.52,3.64,5.3,0.010152,0.00726074,20,18,17,21347496,0.0012002,2.82898e-08,95.6148
24,5.4,2.71,1.7,0.010152,0.0096167,21,17,15,18482596,0.00419593,3.72985e-07,84.4141
25,1.66,2.44,1.01,0.010152,0.00928467,20,18,14,17453600,0.00811744,1.40758e-06,78.6463
26,0.18,2.75,0.48,0.010152,0.00919434,16,18,13,15966215,0.0166135,5.85124e-06,72.4586
27,2.42,0.51,4.11,0.010152,0.00931885,20,16,16,19416665,0.00282669,1.78222e-07,87.6215
28,1.81,3.96,3.59,0.010152,0.00938721,19,18,16,20000851,0.00233459,9.7074e-08,90.26
29,4.57,2.39,4.21,0.010152,0.00966858,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
30,2.35,0.66,3.75,0.010152,0.00890015,20,16,16,19416665,0.00282669,1.78222e-07,87.6215
31,2.4,1.83,3.28,0.010152,0.00848633,20,17,16,19732599,0.00238276,1.10926e-07,89.6807
32,1.5,0.03,1.72,0.010152,0.00895996,19,11,15,16501721,0.0506477,8.993e-05,60.592
33,3.41,3,0.7,0.010152,0.00714172,21,18,14,17502198,0.00817847,1.40671e-06,78.649
34,0.51,2.27,2.84,0.010152,0.0080127,18,17,16,19636353,0.00244379,1.23448e-07,89.2162
35,0.89,2.98,2.87,0.010152,0.00727783,19,18,16,20000851,0.00233459,9.7074e-08,90.26
36,1.27,4.94,4.58,0.010152,0.00598877,19,19,17,21616929,0.00108719,2.72547e-08,95.7766
37,2.8,3.5,2.57,0.010152,0.00707031,20,18,16,20049094,0.00221252,9.41102e-08,90.3947
38,1.52,1.9,0.6,0.010152,0.00672852,20,17,14,17137105,0.00815916,1.42426e-06,78.5952
39,3.86,0.47,3.19,0.010152,0.008302,21,15,16,19149896,0.00400209,4.45157e-07,83.6459
40,3.05,0.76,2.9,0.010152,0.00752075,20,16,16,19416665,0.00282669,1.78222e-07,87.6215
41,5.08,3.34,2.71,0.010152,0.00723389,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
42,1.15,0.9,2.98,0.010152,0.00785889,19,16,16,19368422,0.00288773,1.81191e-07,87.5497
43,5.22,2.46,4.02,0.010152,0.00937134,21,18,16,20097692,0.00221252,9.34517e-08,90.4252
44,0.81,2.72,4.54,0.010152,0.00595947,19,18,17,21299253,0.00113916,3.14747e-08,95.1514
