,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5588,3.97,2.62,5.44,0.995347,0.859258,27,21,19,201772065,0.135742,0.0011926,129.195
5589,1.67,3.2,4.37,0.995347,0.659297,26,22,19,203440665,0.125,0.00111311,129.494
5590,4.82,1.31,2.15,0.995347,0.638203,27,21,18,186389569,0.238281,0.00440884,123.516
5591,4.55,4.06,1.48,0.995347,0.884648,27,22,17,172970129,0.453125,0.0171222,117.624
5592,2.41,2.11,1.92,0.995347,0.555352,27,22,18,188352625,0.234375,0.0043358,123.589
5593,2.98,0.56,0.53,0.995347,0.611641,27,20,16,153661521,0.890625,0.0683318,111.613
5594,3.3,4.92,2.82,0.995347,0.884531,26,22,18,188058169,0.234375,0.00433936,123.585
5595,5.36,0.4,5.37,0.995347,0.792187,27,19,19,197845953,0.25,0.0027493,125.567
5596,4.44,2.15,3.76,0.995347,0.554531,27,22,19,203735121,0.125,0.00111149,129.5
5597,4.95,1.1,2.26,0.995347,0.721836,27,20,18,184426513,0.268066,0.00472891,123.212
5598,1.22,3.64,4.09,0.995347,0.644063,25,22,19,203146209,0.125,0.00112736,129.439
5599,3.11,4.18,2.53,0.995347,0.775273,27,22,18,188352625,0.234375,0.0043358,123.589
5600,4.37,3.31,4,0.995347,0.620508,27,22,19,203735121,0.125,0.00111149,129.5
5601,3.94,5.16,4.52,0.995347,0.661016,27,23,19,205698177,0.109375,0.00109354,129.571
5602,3.25,0.3,2.62,0.995347,0.817695,27,18,18,180500401,0.517578,0.0109459,119.567
5603,2.97,0.44,5.09,0.995347,0.769453,26,19,19,197551497,0.25,0.00274968,125.567
5604,1.34,2.65,0.29,0.995347,0.68375,25,22,15,141616225,1.84375,0.268685,105.667
5605,2.85,3.8,3.98,0.995347,0.627383,27,22,19,203735121,0.125,0.00111149,129.5
5606,3.48,0.69,3.67,0.995347,0.558594,27,20,19,199809009,0.171875,0.00149646,128.209
5607,3.88,5.53,0.31,0.995347,0.721563,27,23,15,144168193,1.85156,0.268654,105.668
5608,4.78,4.16,3.89,0.995347,0.560586,28,23,19,205992633,0.109375,0.00109295,129.573
5609,4.16,2.18,1.91,0.995347,0.561875,27,22,18,188352625,0.234375,0.0043358,123.589
5610,0.68,1.83,4.04,0.995347,0.63,25,21,19,201183153,0.136719,0.00120867,129.136
5611,4.4,4.4,4.96,0.995347,0.774688,27,22,19,203735121,0.125,0.00111149,129.5
5612,1.79,4.5,2.35,0.995347,0.742109,26,22,18,188058169,0.234375,0.00433936,123.585
5613,1.81,0.53,1.5,0.995347,0.910781,25,19,17,166492049,0.533203,0.0188055,117.217
5614,4.65,0.92,1.24,0.995347,0.753164,27,20,17,169044017,0.5,0.017499,117.529
5615,0.65,4.77,1.77,0.995347,0.979844,24,23,17,174049817,0.453125,0.0171491,117.617
5616,5.36,3.95,2.37,0.995347,0.736875,27,22,18,188352625,0.234375,0.0043358,123.589
5617,3.68,4.78,3.15,0.995347,0.965625,26,22,18,188058169,0.234375,0.00433936,123.585
5618,0.27,5.47,3.55,0.995347,0.989844,23,23,18,189137857,0.236816,0.00452561,123.403
5619,5.32,4.39,2.96,0.995347,0.897969,27,22,18,188352625,0.234375,0.0043358,123.589
5620,0.24,0.1,2.04,0.995347,0.625,23,17,18,177359521,0.921875,0.0309335,115.055
5621,1.93,3.34,0.3,0.995347,0.719453,26,22,15,141910681,1.84375,0.268643,105.668
5622,1.75,4.7,1.93,0.995347,0.569609,26,23,18,190021225,0.234375,0.00431726,123.607
5623,2.26,5.45,3.26,0.995347,0.917812,26,23,18,190021225,0.234375,0.00431726,123.607
5624,1.69,2.7,0.1,0.995347,0.995156,25,21,13,110089633,6.94531,4.18538,93.7421
5625,1.36,3.82,3.38,0.995347,0.985625,25,22,18,187763713,0.242188,0.00434813,123.576
5626,3.17,4.77,1.25,0.995347,0.786445,27,22,17,172970129,0.453125,0.0171222,117.624
