,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,2.6,2.58,0.74,11586.2,9646.08,7,8,7,12013,3582.82,44.2246,84.8222
1,0.89,2.98,2.87,11586.2,9840.64,6,9,8,18276,1764.58,39.5291,85.3097
2,3.05,0.76,2.9,11586.2,10613.8,7,7,8,14795,3426.34,50.0531,84.2845
3,4.17,3.38,2.62,11586.2,10961.9,7,9,8,19115,1573.66,30.0478,86.5007
4,1.26,0.02,1.31,11586.2,8601.6,5,4,7,7572,20572.9,191.131,78.4655
5,4.58,2.31,2.06,11586.2,11294.7,7,8,8,16413,2178.38,36.0526,85.7095
6,1.7,0.08,0.79,11586.2,11264,5,5,6,5764,12005.4,134.294,79.9983
7,0.99,2.9,2.65,11586.2,9410.56,6,9,8,18276,1764.58,39.5291,85.3097
8,3.71,5.52,1.4,11586.2,10419.2,7,9,8,19115,1573.66,30.0478,86.5007
9,1.66,2.44,1.01,11586.2,10833.9,6,8,7,11174,3966.83,53.6689,83.9816
10,2.35,0.66,3.75,11586.2,10234.9,7,8,8,16413,2178.38,36.0526,85.7095
11,2.89,0.3,4.26,11586.2,11433,7,7,8,14795,3426.34,50.0531,84.2845
12,1.06,2.22,1.48,11586.2,9420.8,6,9,7,13876,3109.62,47.8989,84.4756
13,4.82,2.62,3.09,11586.2,11479,7,9,8,19115,1573.66,30.0478,86.5007
14,2.21,2.52,4.76,11586.2,8586.24,7,9,9,25111,1238.07,26.353,87.0705
15,2.7,2.41,4.26,11586.2,8212.48,7,9,9,25111,1238.07,26.353,87.0705
16,3.41,3,0.7,11586.2,10757.1,7,8,7,12013,3582.82,44.2246,84.8222
17,0.18,2.75,0.48,11586.2,10301.4,4,8,6,8289,5947,105.637,81.0407
18,0.66,0.61,3.72,11586.2,11468.8,5,7,8,13273,4012.63,69.339,82.8691
19,2.63,2.57,3.2,11586.2,10531.8,7,9,8,19115,1573.66,30.0478,86.5007
20,2.36,5.54,0.76,11586.2,11202.6,6,9,7,13876,3109.62,47.8989,84.4756
21,0.43,2.59,2.36,11586.2,11018.2,5,8,8,14891,2832.83,55.6057,83.8276
22,4.15,4.1,2.84,11586.2,9231.36,7,9,9,25111,1238.07,26.353,87.0705
23,1.5,0.03,1.72,11586.2,11100.2,5,4,7,7572,20572.9,191.131,78.4655
24,1.52,1.9,0.6,11586.2,10362.9,6,8,6,9208,5780.2,70.0889,82.8223
25,1.5,3.81,2.55,11586.2,10659.8,6,9,8,18276,1764.58,39.5291,85.3097
26,1.74,2.16,2.27,11586.2,9963.52,7,8,8,16413,2178.38,36.0526,85.7095
27,1.92,3.19,2.62,11586.2,10598.4,6,9,8,18276,1764.58,39.5291,85.3097
28,5.21,4.88,2.13,11586.2,9528.32,7,10,8,23484,1452.89,25.5915,87.1979
29,0.81,2.72,4.54,11586.2,8263.68,6,9,9,24272,1622.07,35.842,85.7349
30,0.62,2.05,1.77,11586.2,8458.24,6,8,8,15574,2370.38,45.4586,84.7027
31,2.6,4.96,5.16,11586.2,9154.56,7,10,9,29480,965.299,21.9129,87.8718
32,2.42,0.51,4.11,11586.2,7536.64,7,7,9,20791,2952.31,46.0767,84.644
33,2.12,2.38,0.2,11586.2,10321.9,6,8,5,7601,9671.28,82.5627,82.111
34,1.81,3.96,3.59,11586.2,8657.92,7,9,9,25111,1238.07,26.353,87.0705
35,2.4,1.83,3.28,11586.2,9820.16,7,9,8,19115,1573.66,30.0478,86.5007
36,5.4,2.71,1.7,11586.2,9021.44,7,9,8,19115,1573.66,30.0478,86.5007
37,1.54,1.12,3.2,11586.2,10424.3,6,8,8,15574,2370.38,45.4586,84.7027
38,5.19,3.27,3.45,11586.2,9538.56,7,9,9,25111,1238.07,26.353,87.0705
39,5.27,2.71,4.37,11586.2,9948.16,7,9,9,25111,1238.07,26.353,87.0705
40,1.59,3.76,0.84,11586.2,8919.04,6,9,7,13876,3109.62,47.8989,84.4756
41,4.57,2.39,4.21,11586.2,9098.24,7,9,9,25111,1238.07,26.353,87.0705
42,3.76,1.36,3.21,11586.2,11284.5,7,8,8,16413,2178.38,36.0526,85.7095
43,1.27,4.94,4.58,11586.2,11049,6,9,9,24272,1622.07,35.842,85.7349
44,4.76,0.99,1,11586.2,10588.2,7,7,7,10395,3738.55,57.5901,83.6754
45,5.22,2.46,4.02,11586.2,9308.16,7,9,9,25111,1238.07,26.353,87.0705
46,2.22,5.3,4.49,11586.2,11161.6,7,9,9,25111,1238.07,26.353,87.0705
47,3.05,0.54,3.28,11586.2,10490.9,7,7,8,14795,3426.34,50.0531,84.2845
48,5.18,4.98,3.05,11586.2,11448.3,7,10,8,23484,1452.89,25.5915,87.1979
49,2.52,3.64,5.3,11586.2,10444.8,7,9,9,25111,1238.07,26.353,87.0705
50,3,0.36,2.36,11586.2,7843.84,7,7,8,14795,3426.34,50.0531,84.2845
51,3.19,3.27,0.14,11586.2,10624,7,8,5,8440,9383.28,73.1097,82.6391
52,0.81,0.9,0.23,11586.2,9113.6,5,7,5,5300,9823.99,105.186,81.0593
53,5.26,0.38,1.83,11586.2,7997.44,7,7,8,14795,3426.34,50.0531,84.2845
54,2.4,0.24,1.32,11586.2,9830.4,6,6,7,8878,6575.21,83.0889,82.0834
55,1.72,3.6,3.39,11586.2,11509.8,7,9,8,19115,1573.66,30.0478,86.5007
56,5.08,3.34,2.71,11586.2,11571.2,7,9,8,19115,1573.66,30.0478,86.5007
57,3.9,3.54,5.41,11586.2,11161.6,7,9,9,25111,1238.07,26.353,87.0705
58,1.97,2.4,0.52,11586.2,11192.3,6,8,6,9208,5780.2,70.0889,82.8223
59,0.98,3.11,1.46,11586.2,10168.3,6,9,7,13876,3109.62,47.8989,84.4756
60,1.84,2.76,3.61,11586.2,11161.6,7,9,8,19115,1573.66,30.0478,86.5007
61,3.6,1.48,4.79,11586.2,9779.2,7,8,9,22409,1596.82,32.3682,86.1776
62,3.79,4.35,2.02,11586.2,10531.8,7,9,8,19115,1573.66,30.0478,86.5007
63,5.13,5.35,2.08,11586.2,9625.6,7,10,8,23484,1452.89,25.5915,87.1979
64,2,0.42,4.79,11586.2,7649.28,7,7,9,20791,2952.31,46.0767,84.644
65,5.07,0.45,3.22,11586.2,11033.6,7,7,8,14795,3426.34,50.0531,84.2845
66,1.15,0.9,2.98,11586.2,10967,6,7,8,13956,3426.34,59.4598,83.5366
67,3.49,5.18,1.46,11586.2,10081.3,7,9,8,19115,1573.66,30.0478,86.5007
68,3.07,3.28,1.68,11586.2,8371.2,7,9,8,19115,1573.66,30.0478,86.5007
69,3.76,5.4,4.98,11586.2,9789.44,7,10,9,29480,965.299,21.9129,87.8718
70,2.08,2.24,0.44,11586.2,10321.9,6,8,6,9208,5780.2,70.0889,82.8223
71,0.77,0.57,3.78,11586.2,10864.6,6,7,8,13956,3426.34,59.4598,83.5366
72,2.52,4.22,4.26,11586.2,9973.76,7,9,9,25111,1238.07,26.353,87.0705
73,2.86,5.03,5.19,11586.2,9354.24,7,10,9,29480,965.299,21.9129,87.8718
74,0.19,2.73,5.53,11586.2,8847.36,5,9,9,23589,1622.07,45.591,84.69
75,0.46,0.31,5.53,11586.2,7874.56,5,7,9,19269,3208.31,65.2423,83.1335
76,0.79,2.7,2.91,11586.2,9533.44,6,9,8,18276,1764.58,39.5291,85.3097
77,5,0.27,5.51,11586.2,9308.16,7,7,9,20791,2952.31,46.0767,84.644
78,0.51,2.27,2.84,11586.2,11509.8,5,8,8,14891,2832.83,55.6057,83.8276
79,4.37,4.26,1.78,11586.2,10245.1,7,9,8,19115,1573.66,30.0478,86.5007
80,5.25,2.67,1.09,11586.2,9886.72,7,9,7,14715,2998.88,38.3794,85.4379
81,5.15,3.88,1.64,11586.2,9968.64,7,9,8,19115,1573.66,30.0478,86.5007
82,2.8,3.5,2.57,11586.2,10281,7,9,8,19115,1573.66,30.0478,86.5007
83,3.51,3.19,4.82,11586.2,9999.36,7,9,9,25111,1238.07,26.353,87.0705
84,1.3,1.8,4.22,11586.2,8673.28,7,8,9,22409,1596.82,32.3682,86.1776
85,4.84,2.16,2.67,11586.2,10158.1,7,9,8,19115,1573.66,30.0478,86.5007
86,0.77,0.77,4.9,11586.2,7383.04,6,8,9,21570,1902.79,41.7819,85.069
87,1.54,1.84,2.06,11586.2,9564.16,6,8,8,15574,2370.38,45.4586,84.7027
88,3.01,2.23,1.43,11586.2,9681.92,7,9,7,14715,2998.88,38.3794,85.4379
89,2.02,0.96,3.77,11586.2,10721.3,7,8,8,16413,2178.38,36.0526,85.7095
90,3.47,3.02,0.05,11586.2,11376.6,6,8,4,6861,19908.3,135.596,79.9564
91,5.35,1.15,4.08,11586.2,9272.32,7,8,9,22409,1596.82,32.3682,86.1776
92,3.2,4.45,3.25,11586.2,9523.2,7,9,9,25111,1238.07,26.353,87.0705
93,3.27,5.06,2.94,11586.2,10286.1,7,10,8,23484,1452.89,25.5915,87.1979
94,3.17,0.9,1.03,11586.2,11151.4,6,7,7,9556,4092.53,67.0351,83.0158
95,1.19,5,2.53,11586.2,11520,6,9,8,18276,1764.58,39.5291,85.3097
96,1.18,0.65,2.1,11586.2,8171.52,6,7,8,13956,3426.34,59.4598,83.5366
97,2.68,1.49,0.83,11586.2,9195.52,6,8,7,11174,3966.83,53.6689,83.9816
98,3.06,5.51,0.55,11586.2,9461.76,7,9,7,14715,2998.88,38.3794,85.4379
99,3.86,0.47,3.19,11586.2,10434.6,7,7,8,14795,3426.34,50.0531,84.2845
100,4.09,1.27,1.81,11586.2,8401.92,7,8,8,16413,2178.38,36.0526,85.7095
101,4.8,4.83,3.57,11586.2,11059.2,7,9,9,25111,1238.07,26.353,87.0705
102,5.09,1.02,0.05,11586.2,10060.8,7,7,3,5347,27600.4,147.098,79.6028
103,5.08,4.87,1.66,11586.2,10987.5,7,9,8,19115,1573.66,30.0478,86.5007
104,4.98,3.36,3.43,11586.2,9502.72,7,9,9,25111,1238.07,26.353,87.0705
105,4.62,4.33,3.02,11586.2,9891.84,7,9,9,25111,1238.07,26.353,87.0705
106,1.57,4.84,1.19,11586.2,11438.1,6,9,7,13876,3109.62,47.8989,84.4756
107,1.17,1.02,5.49,11586.2,8908.8,6,8,9,21570,1902.79,41.7819,85.069
108,4.36,0.69,1.38,11586.2,10711,7,7,7,10395,3738.55,57.5901,83.6754
109,0.79,3.69,4.04,11586.2,8724.48,6,9,9,24272,1622.07,35.842,85.7349
110,0.35,4.11,4.21,11586.2,9236.48,5,9,9,23589,1622.07,45.591,84.69
111,5.35,4.9,1.16,11586.2,9999.36,7,10,7,19084,2938.34,33.9611,85.969
112,1.5,2.1,0.48,11586.2,11305,5,8,6,8525,5492.2,80.1206,82.2414
113,0.85,4.14,1.82,11586.2,8837.12,6,9,8,18276,1764.58,39.5291,85.3097
114,0.13,1.76,4.11,11586.2,8079.36,5,8,9,20887,2324.19,51.8011,84.1354
115,1.58,2.99,3.32,11586.2,11479,6,9,8,18276,1764.58,39.5291,85.3097
116,0.7,3.23,4.83,11586.2,8970.24,6,9,9,24272,1622.07,35.842,85.7349
117,1.8,0.9,3.14,11586.2,10117.1,6,8,8,15574,2370.38,45.4586,84.7027
118,4.23,4.07,1.2,11586.2,11248.6,7,9,7,14715,2998.88,38.3794,85.4379
119,4.98,4.65,3.7,11586.2,11100.2,7,9,9,25111,1238.07,26.353,87.0705
120,2.92,3.48,2.6,11586.2,10383.4,7,9,8,19115,1573.66,30.0478,86.5007
121,0.69,0.26,3.11,11586.2,8847.36,5,7,8,13273,4012.63,69.339,82.8691
122,2.57,1.08,4.35,11586.2,7982.08,7,8,9,22409,1596.82,32.3682,86.1776
123,4.02,2.76,2.92,11586.2,10864.6,7,9,8,19115,1573.66,30.0478,86.5007
124,3.09,2.15,2.24,11586.2,10572.8,7,8,8,16413,2178.38,36.0526,85.7095
125,2.24,2.64,2.16,11586.2,10977.3,7,8,8,16413,2178.38,36.0526,85.7095
126,3.74,2.69,5.01,11586.2,9799.68,7,9,9,25111,1238.07,26.353,87.0705
127,4.97,3.39,3.54,11586.2,9640.96,7,9,9,25111,1238.07,26.353,87.0705
128,3.49,1.6,5.02,11586.2,10204.2,7,8,9,22409,1596.82,32.3682,86.1776
129,1.97,0.46,0.49,11586.2,7915.52,6,7,6,7590,5467.5,83.7778,82.0476
130,0.8,2.42,0.07,11586.2,8888.32,5,8,4,6178,19593.1,145.448,79.6518
131,3.86,3.76,2.7,11586.2,11356.2,7,9,8,19115,1573.66,30.0478,86.5007
132,3.3,4.72,3.75,11586.2,10362.9,7,9,9,25111,1238.07,26.353,87.0705
133,0.29,2.94,4.94,11586.2,8663.04,5,9,9,23589,1622.07,45.591,84.69
134,0.39,1.72,4.71,11586.2,9144.32,5,8,9,20887,2324.19,51.8011,84.1354
135,5.24,4.6,4.38,11586.2,9523.2,7,10,9,29480,965.299,21.9129,87.8718
136,4.33,4.49,3.85,11586.2,10757.1,7,9,9,25111,1238.07,26.353,87.0705
137,0.39,0.71,0.47,11586.2,11407.4,5,7,5,5300,9823.99,105.186,81.0593
138,5.31,0.18,1.08,11586.2,8616.96,7,6,7,9717,6447.21,73.6001,82.6101
139,1.15,1.96,3.65,11586.2,10659.8,6,9,8,18276,1764.58,39.5291,85.3097
140,3.96,0.17,1.2,11586.2,10362.9,6,6,7,8878,6575.21,83.0889,82.0834
141,2.19,0.41,4.26,11586.2,11525.1,7,7,8,14795,3426.34,50.0531,84.2845
142,0.57,3.53,3.49,11586.2,11345.9,6,9,8,18276,1764.58,39.5291,85.3097
143,3.65,0.21,3.97,11586.2,10859.5,7,7,8,14795,3426.34,50.0531,84.2845
144,1.39,2.47,3.76,11586.2,10941.4,7,9,8,19115,1573.66,30.0478,86.5007
145,5.06,1.83,0.4,11586.2,9615.36,7,8,6,10047,5636.2,60.6405,83.4512
146,0.88,2.86,3.16,11586.2,10301.4,6,9,8,18276,1764.58,39.5291,85.3097
147,0.26,2.44,2.82,11586.2,11305,5,8,8,14891,2832.83,55.6057,83.8276
148,4.03,2.59,1.9,11586.2,8606.72,7,9,8,19115,1573.66,30.0478,86.5007
149,3.26,5.35,3.02,11586.2,10593.3,7,10,8,23484,1452.89,25.5915,87.1979
150,5.54,3.32,0.97,11586.2,10209.3,7,9,7,14715,2998.88,38.3794,85.4379
151,3.57,3.66,3.22,11586.2,8872.96,7,9,9,25111,1238.07,26.353,87.0705
152,0.82,5.06,1,11586.2,10956.8,5,9,7,13193,3414.88,57.5534,83.6781
153,0.21,1.82,1.72,11586.2,11202.6,5,8,7,10491,3597.19,63.5935,83.2447
154,2.69,1.13,2.66,11586.2,9139.2,7,8,8,16413,2178.38,36.0526,85.7095
155,0.91,3.67,4.05,11586.2,8837.12,6,9,9,24272,1622.07,35.842,85.7349
156,3.92,3.18,3.03,11586.2,11468.8,7,9,8,19115,1573.66,30.0478,86.5007
157,0.46,0.87,5.03,11586.2,7874.56,5,8,9,20887,2324.19,51.8011,84.1354
158,0.39,5.25,0.26,11586.2,10434.6,5,9,5,9620,9962.71,86.5437,81.9065
159,2.37,3.77,4.05,11586.2,9221.12,7,9,9,25111,1238.07,26.353,87.0705
160,0.23,2.77,1.39,11586.2,9000.96,5,9,7,13193,3414.88,57.5534,83.6781
161,2.82,0.67,1.6,11586.2,10741.8,7,7,7,10395,3738.55,57.5901,83.6754
162,3.38,5.23,3.8,11586.2,10977.3,7,9,9,25111,1238.07,26.353,87.0705
163,3.22,3.97,0.64,11586.2,10956.8,7,9,6,12749,5436.75,54.6248,83.9049
164,0.72,4.45,0.26,11586.2,10291.2,5,9,5,9620,9962.71,86.5437,81.9065
165,2.81,5.07,4.36,11586.2,11095,7,9,9,25111,1238.07,26.353,87.0705
166,1.98,2.72,0.67,11586.2,10342.4,6,8,7,11174,3966.83,53.6689,83.9816
167,4.2,4.74,2.6,11586.2,9902.08,7,10,8,23484,1452.89,25.5915,87.1979
168,4.51,3.05,0.67,11586.2,11299.8,7,8,7,12013,3582.82,44.2246,84.8222
169,1.28,5.23,4.76,11586.2,11540.5,6,9,9,24272,1622.07,35.842,85.7349
170,0.98,2.95,3.8,11586.2,7915.52,6,9,9,24272,1622.07,35.842,85.7349
171,5.26,1.33,4.32,11586.2,9840.64,7,8,9,22409,1596.82,32.3682,86.1776
172,4.48,3.82,4.78,11586.2,11100.2,7,9,9,25111,1238.07,26.353,87.0705
173,1.86,4.68,0.9,11586.2,10383.4,6,9,7,13876,3109.62,47.8989,84.4756
174,3.01,2.75,5.37,11586.2,9856,7,9,9,25111,1238.07,26.353,87.0705
175,2.51,0.99,0.22,11586.2,10229.8,6,7,5,5983,9341.92,95.6162,81.4735
176,2.41,1.59,5.35,11586.2,9968.64,7,8,9,22409,1596.82,32.3682,86.1776
177,4.04,5.33,3.08,11586.2,11105.3,7,10,8,23484,1452.89,25.5915,87.1979
178,1.67,0.57,0.64,11586.2,10997.8,5,7,6,6907,6108.9,93.5415,81.5688
179,1.04,1.21,3.7,11586.2,11120.6,6,8,8,15574,2370.38,45.4586,84.7027
180,2.05,2.62,0.17,11586.2,10250.2,6,8,5,7601,9671.28,82.5627,82.111
181,4.27,4.02,4.46,11586.2,10869.8,7,9,9,25111,1238.07,26.353,87.0705
182,1.47,3.76,5.52,11586.2,11008,6,9,9,24272,1622.07,35.842,85.7349
183,2.04,4.59,4.53,11586.2,10383.4,7,9,9,25111,1238.07,26.353,87.0705
184,4.52,3.06,2.19,11586.2,9932.8,7,9,8,19115,1573.66,30.0478,86.5007
185,1.81,0.24,2.22,11586.2,11002.9,7,7,7,10395,3738.55,57.5901,83.6754
