,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0,0.43,2.59,2.36,115.862,0.86,1,0,0,38,115862,577.68,73.662
1,2.42,0.51,4.11,115.862,4.84,1,0,0,38,115862,577.68,73.662
2,4.76,0.99,1,115.862,9.52,1,0,0,38,115862,577.68,73.662
3,0.99,2.9,2.65,115.862,1.98,1,0,0,38,115862,577.68,73.662
4,2.6,4.96,5.16,115.862,5.2,1,0,0,38,115862,577.68,73.662
5,2.6,2.58,0.74,115.862,5.2,1,0,0,38,115862,577.68,73.662
6,2.36,5.54,0.76,115.862,4.72,1,0,0,38,115862,577.68,73.662
7,0.62,2.05,1.77,115.862,1.24,1,0,0,38,115862,577.68,73.662
8,2.22,5.3,4.49,115.862,4.44,1,0,0,38,115862,577.68,73.662
9,2.7,2.41,4.26,115.862,5.4,1,0,0,38,115862,577.68,73.662
10,4.58,2.31,2.06,115.862,9.16,1,0,0,38,115862,577.68,73.662
11,3.05,0.76,2.9,115.862,6.1,1,0,0,38,115862,577.68,73.662
12,1.5,3.81,2.55,115.862,3,1,0,0,38,115862,577.68,73.662
13,2.12,2.38,0.2,115.862,4.24,1,0,0,38,115862,577.68,73.662
14,4.15,4.1,2.84,115.862,8.3,1,0,0,38,115862,577.68,73.662
15,1.52,1.9,0.6,115.862,3.04,1,0,0,38,115862,577.68,73.662
16,1.27,4.94,4.58,115.862,2.54,1,0,0,38,115862,577.68,73.662
17,1.59,3.76,0.84,115.862,3.18,1,0,0,38,115862,577.68,73.662
18,5.4,2.71,1.7,115.862,10.8,1,0,0,38,115862,577.68,73.662
19,1.7,0.08,0.79,115.862,3.4,1,0,0,38,115862,577.68,73.662
20,2.21,2.52,4.76,115.862,4.42,1,0,0,38,115862,577.68,73.662
21,1.5,0.03,1.72,115.862,3,1,0,0,38,115862,577.68,73.662
22,1.06,2.22,1.48,115.862,2.12,1,0,0,38,115862,577.68,73.662
