,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
145,0.7,3.72,5.5,708.463,707.73,1,4,32,1685,104517,1.0145e+10,-23.0562
146,4.26,5.25,5.49,708.463,708.293,3,4,32,1807,104517,1.0145e+10,-23.0562
147,1.39,4.97,5.51,708.463,707.913,3,4,32,1807,104517,1.0145e+10,-23.0562
148,0.52,4.94,5.5,708.463,707.315,1,4,32,1685,104517,1.0145e+10,-23.0562
149,0.58,4.14,5.51,708.463,707.475,2,4,32,1746,104517,1.0145e+10,-23.0562
150,1.08,3.61,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
151,2.31,2.84,5.52,708.463,708.425,4,4,32,1864,104517,1.0145e+10,-23.0562
152,3.92,1.46,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
153,0.63,5.06,5.5,708.463,707.785,1,4,32,1685,104517,1.0145e+10,-23.0562
154,2.15,4.18,5.52,708.463,708.157,4,5,32,1898,104517,1.0145e+10,-23.0562
156,2.84,1.08,5.53,708.463,708.33,6,5,32,2006,104517,1.0145e+10,-23.0562
157,4.27,3.49,5.51,708.463,708.288,4,4,32,1864,104517,1.0145e+10,-23.0562
158,5.21,0.65,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
159,4.84,2.54,5.53,708.463,708.46,7,5,32,2067,104517,1.0145e+10,-23.0562
160,0.48,4.33,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
161,3,2.31,5.52,708.463,707.888,5,4,32,1923,104517,1.0145e+10,-23.0562
162,1.43,1.77,5.52,708.463,708.433,3,4,32,1807,104517,1.0145e+10,-23.0562
163,2.15,4.47,5.52,708.463,708.194,4,5,32,1898,104517,1.0145e+10,-23.0562
164,1.52,4.71,5.5,708.463,708.217,2,4,32,1746,104517,1.0145e+10,-23.0562
165,3.09,2.48,5.52,708.463,707.952,5,4,32,1923,104517,1.0145e+10,-23.0562
166,2.73,3.7,5.5,708.463,707.655,3,4,32,1807,104517,1.0145e+10,-23.0562
167,0.64,3.15,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
168,1.48,4.15,5.51,708.463,707.797,3,4,32,1807,104517,1.0145e+10,-23.0562
169,3.07,3.55,5.51,708.463,707.702,4,4,32,1864,104517,1.0145e+10,-23.0562
170,1.93,5.4,5.53,708.463,708.25,6,7,32,2074,104517,1.0145e+10,-23.0562
171,4.7,2.56,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
172,2.8,3.92,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
173,1.17,1.35,5.53,708.463,708.302,5,5,32,1957,104517,1.0145e+10,-23.0562
174,5.08,3.17,5.51,708.463,707.342,5,4,32,1923,104517,1.0145e+10,-23.0562
175,1.76,5.12,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
176,5.37,0.71,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
177,2.58,4.94,5.52,708.463,707.822,5,5,32,1957,104517,1.0145e+10,-23.0562
178,1.16,4.99,5.5,708.463,707.568,2,4,32,1746,104517,1.0145e+10,-23.0562
179,1.72,0.2,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
180,2.35,5.32,5.51,708.463,707.785,4,4,32,1864,104517,1.0145e+10,-23.0562
181,4.68,2.78,5.51,708.463,708.315,4,4,32,1864,104517,1.0145e+10,-23.0562
182,2.23,2.74,5.53,708.463,708.461,6,5,32,2006,104517,1.0145e+10,-23.0562
183,3.4,4.93,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
184,0.79,4.62,5.53,708.463,708.38,4,7,32,1966,104517,1.0145e+10,-23.0562
185,2.92,4.6,5.5,708.463,708.07,3,4,32,1807,104517,1.0145e+10,-23.0562
186,2.98,3.71,5.5,708.463,707.907,3,4,32,1807,104517,1.0145e+10,-23.0562
187,3.58,4.88,5.53,708.463,708.44,6,7,32,2074,104517,1.0145e+10,-23.0562
188,2.46,4.19,5.5,708.463,707.507,3,4,32,1807,104517,1.0145e+10,-23.0562
189,0.78,4.59,5.52,708.463,707.914,3,5,32,1841,104517,1.0145e+10,-23.0562
190,4.34,4.51,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
191,2.36,3.24,5.53,708.463,708.337,6,6,32,2040,104517,1.0145e+10,-23.0562
192,0.58,5.54,5.51,708.463,708.292,1,5,32,1719,104517,1.0145e+10,-23.0562
193,1.54,5.2,5.5,708.463,708.38,2,4,32,1746,104517,1.0145e+10,-23.0562
194,2.04,3.52,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
195,5.11,0.49,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
196,2.46,3.88,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
197,3.7,0.64,5.53,708.463,708.462,6,4,32,1972,104517,1.0145e+10,-23.0562
198,0.31,1.39,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
199,2.58,4.93,5.53,708.463,708.316,6,7,32,2074,104517,1.0145e+10,-23.0562
200,3.03,4.87,5.51,708.463,708.013,4,4,32,1864,104517,1.0145e+10,-23.0562
201,4.54,5.39,5.51,708.463,708.224,4,5,32,1898,104517,1.0145e+10,-23.0562
202,3.57,4.34,5.53,708.463,708.422,6,7,32,2074,104517,1.0145e+10,-23.0562
203,0.49,2.99,5.51,708.463,707.987,1,4,32,1685,104517,1.0145e+10,-23.0562
204,0.07,3.17,5.53,708.463,708.318,1,6,32,1753,104517,1.0145e+10,-23.0562
205,1.35,2.91,5.53,708.463,708.359,5,6,32,1991,104517,1.0145e+10,-23.0562
206,2.45,1.6,5.53,708.463,708.346,6,5,32,2006,104517,1.0145e+10,-23.0562
207,4.13,1.16,5.53,708.463,708.243,7,5,32,2067,104517,1.0145e+10,-23.0562
208,4.68,1.62,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
209,1.15,4.11,5.53,708.463,708.385,5,6,32,1991,104517,1.0145e+10,-23.0562
210,4.61,3.95,5.51,708.463,707.42,5,4,32,1923,104517,1.0145e+10,-23.0562
211,0.47,4.94,5.51,708.463,708.395,1,4,32,1685,104517,1.0145e+10,-23.0562
212,0.57,3.22,5.53,708.463,708.326,4,6,32,1932,104517,1.0145e+10,-23.0562
213,3.84,2.69,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
214,5.21,4.27,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
215,5.52,3.02,5.53,708.463,708.374,7,6,32,2101,104517,1.0145e+10,-23.0562
216,0.01,3.16,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
217,1.06,3.97,5.51,708.463,708.393,2,4,32,1746,104517,1.0145e+10,-23.0562
218,4.2,1.91,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
219,5.24,3.57,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
220,0.84,2.04,5.52,708.463,707.91,3,4,32,1807,104517,1.0145e+10,-23.0562
221,5.52,5.27,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
222,3.07,2.17,5.52,708.463,707.87,5,4,32,1923,104517,1.0145e+10,-23.0562
223,2.8,5.07,5.52,708.463,707.894,5,5,32,1957,104517,1.0145e+10,-23.0562
224,0.41,2.5,5.52,708.463,708.005,2,4,32,1746,104517,1.0145e+10,-23.0562
225,2.26,0.87,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
226,2.49,3.96,5.5,708.463,707.48,3,4,32,1807,104517,1.0145e+10,-23.0562
227,5.27,5.44,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
228,5.28,1.89,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
229,3.52,3.25,5.53,708.463,708.263,7,6,32,2101,104517,1.0145e+10,-23.0562
230,4.5,4.63,5.53,708.463,708.41,7,6,32,2101,104517,1.0145e+10,-23.0562
231,3.47,5.36,5.5,708.463,707.075,4,4,32,1864,104517,1.0145e+10,-23.0562
232,2.01,2.22,5.53,708.463,708.369,6,5,32,2006,104517,1.0145e+10,-23.0562
233,3.48,3.73,5.51,708.463,707.952,4,4,32,1864,104517,1.0145e+10,-23.0562
234,1.34,4.03,5.5,708.463,707.687,2,4,32,1746,104517,1.0145e+10,-23.0562
235,4.91,5.36,5.51,708.463,707.848,5,4,32,1923,104517,1.0145e+10,-23.0562
236,4.84,2.48,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
237,5.08,2.65,5.52,708.463,707.857,6,4,32,1972,104517,1.0145e+10,-23.0562
238,2.91,2.03,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
239,2.51,4.19,5.52,708.463,708.339,4,5,32,1898,104517,1.0145e+10,-23.0562
240,5.36,4.88,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
241,2.66,2.06,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
242,4.99,4.01,5.5,708.463,707.497,4,4,32,1864,104517,1.0145e+10,-23.0562
243,4.75,5.04,5.51,708.463,707.728,5,4,32,1923,104517,1.0145e+10,-23.0562
244,3.7,4.6,5.53,708.463,708.446,6,7,32,2074,104517,1.0145e+10,-23.0562
245,2.92,0.3,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
246,3.59,3.44,5.52,708.463,708.317,5,4,32,1923,104517,1.0145e+10,-23.0562
247,2.68,1.35,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
248,1.61,3.2,5.51,708.463,707.69,3,4,32,1807,104517,1.0145e+10,-23.0562
249,4.87,2.41,5.53,708.463,708.445,7,5,32,2067,104517,1.0145e+10,-23.0562
250,3.65,1.37,5.53,708.463,708.24,7,5,32,2067,104517,1.0145e+10,-23.0562
251,2.92,3.27,5.53,708.463,708.41,6,6,32,2040,104517,1.0145e+10,-23.0562
252,3.72,1.85,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
253,5.42,3.61,5.5,708.463,707.613,4,4,32,1864,104517,1.0145e+10,-23.0562
254,1.38,5.45,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
255,2.03,2.82,5.53,708.463,708.27,6,6,32,2040,104517,1.0145e+10,-23.0562
256,1.25,3.3,5.53,708.463,708.359,5,6,32,1991,104517,1.0145e+10,-23.0562
257,3.64,5,5.5,708.463,707.07,4,4,32,1864,104517,1.0145e+10,-23.0562
