c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.07,0.37,4.09,8.38E-07,6.06E-07,32,27,27,4866266,2.38E-07,2.49E-15,164.508
4.41,1.7,3.47,8.38E-07,5.48E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
4.02,3.5,2.51,8.38E-07,7.33E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
5.26,3.61,0.86,8.38E-07,5.03E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
3.06,4.19,4.87,8.38E-07,7.28E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.78,3.65,4.74,8.38E-07,6.85E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
4.25,2.96,4.72,8.38E-07,6.83E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
3.86,2.67,3.53,8.38E-07,5.29E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.81,4,2.28,8.38E-07,6.75E-07,31,30,26,4723462,2.06E-07,3.95E-15,162.494
4.49,2.36,2.54,8.38E-07,7.80E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
4.34,1.51,4.65,8.38E-07,6.77E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
3.5,3.98,3.12,8.38E-07,8.29E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
3.75,3.47,3.53,8.38E-07,5.52E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.58,5.02,5.31,8.38E-07,8.06E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
4.74,3.15,5.18,8.38E-07,7.47E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.96,5.15,2.96,8.38E-07,8.19E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
0.53,5.13,5.2,8.38E-07,7.89E-07,30,30,27,4946782,1.13E-07,1.05E-15,168.246
0.11,0.45,0.48,8.38E-07,5.78E-07,28,27,24,4164834,8.86E-07,6.49E-14,150.344
5.36,1.55,2.01,8.38E-07,6.12E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
2.21,1.95,1.2,8.38E-07,7.05E-07,32,29,25,4470306,3.95E-07,1.58E-14,156.487
3.09,1.86,3.21,8.38E-07,4.61E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
2.82,0.53,3.9,8.38E-07,5.49E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
2.17,4.69,0.85,8.38E-07,4.91E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
1.48,2.65,3.87,8.38E-07,5.51E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
2.18,2.19,0.85,8.38E-07,4.87E-07,32,30,25,4500142,3.83E-07,1.57E-14,156.508
4.42,3.85,3.29,8.38E-07,4.83E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.33,3.75,2.53,8.38E-07,7.55E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
0.53,4.07,3.21,8.38E-07,8.34E-07,31,31,26,4753298,2.11E-07,3.94E-15,162.514
3.88,2.34,1.76,8.38E-07,5.18E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
3.85,1.39,2.33,8.38E-07,6.67E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
1.64,0.1,0.34,8.38E-07,7.68E-07,31,25,23,3890834,1.87E-06,2.74E-13,144.079
3.04,0.46,1.02,8.38E-07,6.19E-07,32,27,25,4410634,4.61E-07,1.72E-14,156.117
3.3,4.85,5.24,8.38E-07,7.94E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.01,5.18,1.89,8.38E-07,5.58E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
2.6,4.63,1.05,8.38E-07,5.89E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
0.38,0.53,3.25,8.38E-07,4.62E-07,30,28,27,4887110,1.56E-07,1.40E-15,167.01
1.64,5.48,3.39,8.38E-07,4.98E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.5,4.89,3.91,8.38E-07,5.80E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
3.21,4.22,4.69,8.38E-07,7.09E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.72,5.19,2.4,8.38E-07,6.62E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
0.86,3.37,3.86,8.38E-07,5.73E-07,31,30,27,4951278,1.17E-07,1.04E-15,168.288
4.79,2.6,0.18,8.38E-07,8.00E-07,32,30,22,3816694,3.20E-06,1.00E-12,138.463
5.31,1.38,2.22,8.38E-07,6.51E-07,32,29,26,4698122,1.97E-07,4.01E-15,162.432
4.82,0.98,4.61,8.38E-07,7.02E-07,32,28,27,4896102,1.42E-07,1.37E-15,167.112
2.51,0.34,0.58,8.38E-07,6.53E-07,32,27,24,4182818,8.68E-07,6.40E-14,150.402
1.39,1.81,2.26,8.38E-07,6.67E-07,31,29,26,4693626,2.01E-07,4.02E-15,162.419
1.03,4.09,1.72,8.38E-07,4.86E-07,31,31,26,4753298,2.11E-07,3.94E-15,162.514
1.54,3.05,2.33,8.38E-07,6.58E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
4.48,5.11,5.45,8.38E-07,8.35E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
