c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5.54,2.42,5.54,11586.2,10987.5,7,9,9,31534,1238.07,26.353,87.0705
5.54,0.44,5.54,11586.2,10311.7,7,7,9,27289,2952.31,46.0767,84.644
5.54,2.8,5.54,11586.2,11376.6,7,9,9,31534,1238.07,26.353,87.0705
5.54,2.92,5.54,11586.2,11499.5,7,9,9,31534,1238.07,26.353,87.0705
5.54,2.81,5.54,11586.2,11386.9,7,9,9,31534,1238.07,26.353,87.0705
5.54,2.09,5.54,11586.2,10649.6,7,9,9,31534,1238.07,26.353,87.0705
5.54,1.41,5.54,11586.2,11397.1,7,8,9,28904,1596.82,32.3682,86.1776
5.54,0.74,5.54,11586.2,10025,7,8,9,28904,1596.82,32.3682,86.1776
5.54,1.53,5.54,11586.2,10076.2,7,9,9,31534,1238.07,26.353,87.0705
5.54,0.95,5.54,11586.2,10455,7,8,9,28904,1596.82,32.3682,86.1776
5.54,2.9,5.54,11586.2,11479,7,9,9,31534,1238.07,26.353,87.0705
5.54,3.9,5.54,11586.2,11084.8,8,9,9,34037,1238.07,21.4137,87.9719
5.54,1.61,5.54,11586.2,10158.1,7,9,9,31534,1238.07,26.353,87.0705
5.54,4.37,5.54,11586.2,11566.1,8,9,9,34037,1238.07,21.4137,87.9719
5.54,4.4,5.54,11586.2,9344,8,10,9,38405,1061.3,16.8938,89.0016
5.54,3.71,5.54,11586.2,10890.2,8,9,9,34037,1238.07,21.4137,87.9719
5.54,3.98,5.54,11586.2,11166.7,8,9,9,34037,1238.07,21.4137,87.9719
5.54,4.52,5.54,11586.2,9405.44,8,10,9,38405,1061.3,16.8938,89.0016
5.54,3.81,5.54,11586.2,10992.6,8,9,9,34037,1238.07,21.4137,87.9719
5.54,5.35,5.54,11586.2,11248.6,7,10,9,35902,965.299,21.9129,87.8718
5.54,0.14,5.54,11586.2,9656.32,7,6,9,26571,5602.55,62.1811,83.3423
5.54,1.57,5.54,11586.2,10117.1,7,9,9,31534,1238.07,26.353,87.0705
5.54,0.89,5.54,11586.2,10332.2,7,8,9,28904,1596.82,32.3682,86.1776
5.54,2.09,5.54,11586.2,10649.6,7,9,9,31534,1238.07,26.353,87.0705
5.54,1.82,5.54,11586.2,10373.1,7,9,9,31534,1238.07,26.353,87.0705
5.54,5.16,5.54,11586.2,11151.4,7,10,9,35902,965.299,21.9129,87.8718
5.54,3.88,5.54,11586.2,11064.3,8,9,9,34037,1238.07,21.4137,87.9719
5.54,4.21,5.54,11586.2,11402.2,8,9,9,34037,1238.07,21.4137,87.9719
5.54,0.89,5.54,11586.2,10332.2,7,8,9,28904,1596.82,32.3682,86.1776
5.54,0.19,5.54,11586.2,9287.68,7,7,9,27289,2952.31,46.0767,84.644
5.54,1.49,5.54,11586.2,11561,7,8,9,28904,1596.82,32.3682,86.1776
5.54,1.77,5.54,11586.2,10321.9,7,9,9,31534,1238.07,26.353,87.0705
5.54,4.94,5.54,11586.2,11038.7,7,10,9,35902,965.299,21.9129,87.8718
5.54,3.49,5.54,11586.2,10665,8,9,9,34037,1238.07,21.4137,87.9719
5.54,2.04,5.54,11586.2,10598.4,7,9,9,31534,1238.07,26.353,87.0705
5.54,4.4,5.54,11586.2,9344,8,10,9,38405,1061.3,16.8938,89.0016
5.54,2.55,5.54,11586.2,11120.6,7,9,9,31534,1238.07,26.353,87.0705
5.54,2.77,5.54,11586.2,11345.9,7,9,9,31534,1238.07,26.353,87.0705
5.54,1.12,5.54,11586.2,10803.2,7,8,9,28904,1596.82,32.3682,86.1776
5.54,3.27,5.54,11586.2,10439.7,8,9,9,34037,1238.07,21.4137,87.9719
5.54,1.52,5.54,11586.2,10065.9,7,9,9,31534,1238.07,26.353,87.0705
5.54,0.02,5.54,11586.2,8837.12,7,5,9,26066,9729.78,86.613,81.903
5.54,2.33,5.54,11586.2,10895.4,7,9,9,31534,1238.07,26.353,87.0705
5.54,3.05,5.54,11586.2,10214.4,8,9,9,34037,1238.07,21.4137,87.9719
5.54,4.52,5.54,11586.2,9405.44,8,10,9,38405,1061.3,16.8938,89.0016
5.54,2.21,5.54,11586.2,10772.5,7,9,9,31534,1238.07,26.353,87.0705
5.54,2.55,5.54,11586.2,11120.6,7,9,9,31534,1238.07,26.353,87.0705
