dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
baryon_density_,1.16E+00,0.0576,1.00E-05,0.06,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1005,1.00E-05,0.07,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.0898,1.00E-05,0.08,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.0998,1.00E-05,0.09,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1145,1.00E-05,0.1,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1255,1.00E-05,0.11,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1393,1.00E-05,0.12,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1544,1.00E-05,0.13,2.09,1.19,0.43,7359303,0.98982,24602741,0.123284
baryon_density_,1.16E+00,0.1736,1.00E-05,0.14,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.1947,1.00E-05,0.15,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.2027,1.00E-05,0.16,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.2128,1.00E-05,0.17,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.229,1.00E-05,0.18,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.2504,1.00E-05,0.19,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.2663,1.00E-05,0.2,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.2814,1.00E-05,0.21,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.3063,1.00E-05,0.22,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.3264,1.00E-05,0.23,2.4,1.35,0.55,8440302,0.905895,24602741,0.123284
baryon_density_,1.16E+00,0.3289,1.00E-05,0.24,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.3475,1.00E-05,0.25,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.3751,1.00E-05,0.26,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.3794,1.00E-05,0.27,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.3822,1.00E-05,0.28,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.3935,1.00E-05,0.29,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4095,1.00E-05,0.3,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4158,1.00E-05,0.31,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4193,1.00E-05,0.32,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4362,1.00E-05,0.33,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4501,1.00E-05,0.34,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4491,1.00E-05,0.35,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4452,1.00E-05,0.36,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4438,1.00E-05,0.37,1.97,1.22,1.05,11249661,0.509256,24602741,0.123284
baryon_density_,1.16E+00,0.4512,1.00E-05,0.38,0.59,1.89,0.95,10712981,0.520105,24602741,0.123284
baryon_density_,1.16E+00,0.4512,1.00E-05,0.39,0.59,1.89,0.95,10712981,0.520105,24602741,0.123284
baryon_density_,1.16E+00,0.4662,1.00E-05,0.4,0.59,1.89,0.95,10712981,0.520105,24602741,0.123284
baryon_density_,1.16E+02,0.0005,1.00E-03,0.01,1.04,3.14,0.76,358688,58.757,1155090,10.0721
baryon_density_,1.16E+02,0.0011,1.00E-03,0.02,4.03,3.12,0.25,364128,92.4453,1155090,10.0721
baryon_density_,1.16E+02,0.0009,1.00E-03,0.03,2.32,0.9,0.14,200800,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0011,1.00E-03,0.04,2.32,0.9,0.14,200800,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0014,1.00E-03,0.05,2.32,0.9,0.14,200800,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0017,1.00E-03,0.06,2.32,0.9,0.14,200800,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.002,1.00E-03,0.07,2.32,0.9,0.14,200800,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0023,1.00E-03,0.08,5.33,0.38,0.31,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0027,1.00E-03,0.09,5.33,0.38,0.31,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0031,1.00E-03,0.1,3.72,0.29,0.41,241202,75.4485,1155090,10.0721
baryon_density_,1.16E+02,0.0034,1.00E-03,0.11,3.72,0.29,0.41,241202,75.4485,1155090,10.0721
baryon_density_,1.16E+02,0.0037,1.00E-03,0.12,3.72,0.29,0.41,241202,75.4485,1155090,10.0721
baryon_density_,1.16E+02,0.0041,1.00E-03,0.13,1.08,0.35,0.35,156454,107.349,1155090,10.0721
baryon_density_,1.16E+02,0.0044,1.00E-03,0.14,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0046,1.00E-03,0.15,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.005,1.00E-03,0.16,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.005,1.00E-03,0.17,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0053,1.00E-03,0.18,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0055,1.00E-03,0.19,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.006,1.00E-03,0.2,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0061,1.00E-03,0.21,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0065,1.00E-03,0.22,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0066,1.00E-03,0.23,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0069,1.00E-03,0.24,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0071,1.00E-03,0.25,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0076,1.00E-03,0.26,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0078,1.00E-03,0.27,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0077,1.00E-03,0.28,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0078,1.00E-03,0.29,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0079,1.00E-03,0.3,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.008,1.00E-03,0.31,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.008,1.00E-03,0.32,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0083,1.00E-03,0.33,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0084,1.00E-03,0.34,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0083,1.00E-03,0.35,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0082,1.00E-03,0.36,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0083,1.00E-03,0.37,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0082,1.00E-03,0.38,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0082,1.00E-03,0.39,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+02,0.0081,1.00E-03,0.4,5.28,0.34,0.28,246642,107.142,1155090,10.0721
baryon_density_,1.16E+04,0.0011,1.00E-01,0.01,2.44,0.48,0.43,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0019,1.00E-01,0.02,0.26,0.37,0.45,4386,10718.9,29480,965.299
baryon_density_,1.16E+04,0.0028,1.00E-01,0.03,5.32,0.17,0.44,6144,9918.88,29480,965.299
baryon_density_,1.16E+04,0.0041,1.00E-01,0.04,3.24,0.14,0.41,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0052,1.00E-01,0.05,1.31,0.29,0.37,4622,10197.1,29480,965.299
baryon_density_,1.16E+04,0.0062,1.00E-01,0.06,1.31,0.29,0.37,4622,10197.1,29480,965.299
baryon_density_,1.16E+04,0.0073,1.00E-01,0.07,1.31,0.29,0.37,4622,10197.1,29480,965.299
baryon_density_,1.16E+04,0.0086,1.00E-01,0.08,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.01,1.00E-01,0.09,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0116,1.00E-01,0.1,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0122,1.00E-01,0.11,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0134,1.00E-01,0.12,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0143,1.00E-01,0.13,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0157,1.00E-01,0.14,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.017,1.00E-01,0.15,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0179,1.00E-01,0.16,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0193,1.00E-01,0.17,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0214,1.00E-01,0.18,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0223,1.00E-01,0.19,3.36,0.23,0.33,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0243,1.00E-01,0.2,2.58,0.24,0.29,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0248,1.00E-01,0.21,2.58,0.24,0.29,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0267,1.00E-01,0.22,2.58,0.24,0.29,5305,10206.9,29480,965.299
baryon_density_,1.16E+04,0.0281,1.00E-01,0.23,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0284,1.00E-01,0.24,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0294,1.00E-01,0.25,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0303,1.00E-01,0.26,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0308,1.00E-01,0.27,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0315,1.00E-01,0.28,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0332,1.00E-01,0.29,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0342,1.00E-01,0.3,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0348,1.00E-01,0.31,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0345,1.00E-01,0.32,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0341,1.00E-01,0.33,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.034,1.00E-01,0.34,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0349,1.00E-01,0.35,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0354,1.00E-01,0.36,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0356,1.00E-01,0.37,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0347,1.00E-01,0.38,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0341,1.00E-01,0.39,4.01,0.79,0.13,5983,9341.92,29480,965.299
baryon_density_,1.16E+04,0.0343,1.00E-01,0.4,4.01,0.79,0.13,5983,9341.92,29480,965.299
dark_matter_density_,1.38E-01,0.0028,1.00E-05,0.01,4.01,0.73,0.88,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.006,1.00E-05,0.02,4.08,0.37,0.89,80741052,0.124638,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0103,1.00E-05,0.03,3.77,0.69,0.87,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0146,1.00E-05,0.04,3.77,0.69,0.87,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0191,1.00E-05,0.05,3.77,0.69,0.87,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0249,1.00E-05,0.06,3.77,0.69,0.87,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0285,1.00E-05,0.07,1.28,0.71,0.83,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0319,1.00E-05,0.08,1.28,0.71,0.83,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0367,1.00E-05,0.09,1.28,0.71,0.83,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0426,1.00E-05,0.1,1.66,0.68,0.8,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0464,1.00E-05,0.11,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0513,1.00E-05,0.12,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0571,1.00E-05,0.13,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0607,1.00E-05,0.14,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0623,1.00E-05,0.15,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0646,1.00E-05,0.16,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0712,1.00E-05,0.17,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0796,1.00E-05,0.18,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0852,1.00E-05,0.19,1.66,0.71,0.78,82057860,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0885,1.00E-05,0.2,4,0.57,0.73,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.0919,1.00E-05,0.21,3.7,0.61,0.71,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.096,1.00E-05,0.22,3.7,0.61,0.71,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1001,1.00E-05,0.23,4.7,0.67,0.67,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1052,1.00E-05,0.24,4.7,0.67,0.67,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1148,1.00E-05,0.25,4.7,0.67,0.67,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.119,1.00E-05,0.26,4.7,0.67,0.67,82594540,0.120107,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1289,1.00E-05,0.27,2.62,0.6,0.64,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1283,1.00E-05,0.28,2.62,0.6,0.64,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.131,1.00E-05,0.29,2.62,0.6,0.64,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1374,1.00E-05,0.3,2.62,0.6,0.64,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1414,1.00E-05,0.31,2.62,0.6,0.64,82326200,0.11974,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1483,1.00E-05,0.32,0.41,0.58,0.6,81789520,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1551,1.00E-05,0.33,0.41,0.58,0.6,81789520,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1616,1.00E-05,0.34,0.41,0.58,0.6,81789520,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1707,1.00E-05,0.35,0.41,0.58,0.6,81789520,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1827,1.00E-05,0.36,0.41,0.58,0.6,81789520,0.119984,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1848,1.00E-05,0.37,4.89,0.63,0.6,84448028,0.112016,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1902,1.00E-05,0.38,2.59,0.66,0.59,84179688,0.11165,133974668,0.0145178
dark_matter_density_,1.38E-01,0.1969,1.00E-05,0.39,1.1,0.63,0.58,83911348,0.111894,133974668,0.0145178
dark_matter_density_,1.38E-01,0.2125,1.00E-05,0.4,1.1,0.63,0.58,83911348,0.111894,133974668,0.0145178
dark_matter_density_,1.38E+01,0.0008,1.00E-03,0.01,4.04,0.64,0.94,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0013,1.00E-03,0.02,1.67,0.5,1.01,6070821,10.4139,23066272,1.70771
dark_matter_density_,1.38E+01,0.0021,1.00E-03,0.03,1.67,0.5,1.01,6070821,10.4139,23066272,1.70771
dark_matter_density_,1.38E+01,0.003,1.00E-03,0.04,1.67,0.5,1.01,6070821,10.4139,23066272,1.70771
dark_matter_density_,1.38E+01,0.0041,1.00E-03,0.05,2.05,0.52,0.99,6339161,10.4913,23066272,1.70771
dark_matter_density_,1.38E+01,0.0048,1.00E-03,0.06,0.85,0.45,0.97,5805908,10.8663,23066272,1.70771
dark_matter_density_,1.38E+01,0.0056,1.00E-03,0.07,0.85,0.45,0.97,5805908,10.8663,23066272,1.70771
dark_matter_density_,1.38E+01,0.0065,1.00E-03,0.08,0.85,0.45,0.97,5805908,10.8663,23066272,1.70771
dark_matter_density_,1.38E+01,0.0077,1.00E-03,0.09,0.85,0.45,0.97,5805908,10.8663,23066272,1.70771
dark_matter_density_,1.38E+01,0.0083,1.00E-03,0.1,0.85,0.45,0.97,5805908,10.8663,23066272,1.70771
dark_matter_density_,1.38E+01,0.009,1.00E-03,0.11,4.04,0.45,0.97,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0096,1.00E-03,0.12,4.04,0.45,0.97,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0107,1.00E-03,0.13,4.04,0.45,0.97,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0118,1.00E-03,0.14,2.28,0.55,0.79,6339161,10.4913,23066272,1.70771
dark_matter_density_,1.38E+01,0.0126,1.00E-03,0.15,2.28,0.55,0.79,6339161,10.4913,23066272,1.70771
dark_matter_density_,1.38E+01,0.0135,1.00E-03,0.16,2.28,0.55,0.79,6339161,10.4913,23066272,1.70771
dark_matter_density_,1.38E+01,0.0142,1.00E-03,0.17,2.25,0.36,0.93,6339161,10.4913,23066272,1.70771
dark_matter_density_,1.38E+01,0.0149,1.00E-03,0.18,3.9,0.39,0.91,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0164,1.00E-03,0.19,3.9,0.39,0.91,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0177,1.00E-03,0.2,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0188,1.00E-03,0.21,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0193,1.00E-03,0.22,4.5,0.34,0.9,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0199,1.00E-03,0.23,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0205,1.00E-03,0.24,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0214,1.00E-03,0.25,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0217,1.00E-03,0.26,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0219,1.00E-03,0.27,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0228,1.00E-03,0.28,5.05,0.37,0.81,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0232,1.00E-03,0.29,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0243,1.00E-03,0.3,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0241,1.00E-03,0.31,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0241,1.00E-03,0.32,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0248,1.00E-03,0.33,3.59,0.28,0.84,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0251,1.00E-03,0.34,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0249,1.00E-03,0.35,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0248,1.00E-03,0.36,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0248,1.00E-03,0.37,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0259,1.00E-03,0.38,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0266,1.00E-03,0.39,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+01,0.0262,1.00E-03,0.4,3.05,0.42,0.63,6607501,10.2413,23066272,1.70771
dark_matter_density_,1.38E+03,0.0014,1.00E-01,0.01,1.09,0.34,0.46,14042,1065.23,356307,126.622
dark_matter_density_,1.38E+03,0.0027,1.00E-01,0.02,1.09,0.34,0.46,14042,1065.23,356307,126.622
dark_matter_density_,1.38E+03,0.0042,1.00E-01,0.03,1.31,0.29,0.37,14042,1065.23,356307,126.622
dark_matter_density_,1.38E+03,0.0058,1.00E-01,0.04,1.31,0.29,0.37,14042,1065.23,356307,126.622
dark_matter_density_,1.38E+03,0.0077,1.00E-01,0.05,1.31,0.29,0.37,14042,1065.23,356307,126.622
dark_matter_density_,1.38E+03,0.0094,1.00E-01,0.06,3.15,0.51,0.38,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0106,1.00E-01,0.07,3.15,0.51,0.38,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0126,1.00E-01,0.08,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0149,1.00E-01,0.09,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0162,1.00E-01,0.1,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0182,1.00E-01,0.11,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0207,1.00E-01,0.12,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.022,1.00E-01,0.13,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0237,1.00E-01,0.14,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0255,1.00E-01,0.15,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0269,1.00E-01,0.16,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.029,1.00E-01,0.17,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.031,1.00E-01,0.18,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0329,1.00E-01,0.19,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0347,1.00E-01,0.2,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0363,1.00E-01,0.21,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0378,1.00E-01,0.22,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0384,1.00E-01,0.23,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0398,1.00E-01,0.24,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0409,1.00E-01,0.25,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0427,1.00E-01,0.26,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0432,1.00E-01,0.27,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0439,1.00E-01,0.28,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0449,1.00E-01,0.29,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0484,1.00E-01,0.3,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0475,1.00E-01,0.31,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0465,1.00E-01,0.32,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0467,1.00E-01,0.33,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0477,1.00E-01,0.34,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0475,1.00E-01,0.35,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0552,1.00E-01,0.36,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0482,1.00E-01,0.37,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0484,1.00E-01,0.38,3.58,0.46,0.34,21454,1046.14,356307,126.622
