c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
2.56,3.33,1.85,3.012e-08,1.74809e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
3.22,1.65,3.5,3.012e-08,2.99001e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
1,0.96,3.17,3.012e-08,2.81259e-08,24,22,21,86426026,8.50926e-09,1.80673e-18,127.007
0.16,2.06,0.6,3.012e-08,2.23145e-08,22,23,19,74099612,3.15821e-08,2.41534e-17,115.746
2.01,2.64,0.15,3.012e-08,2.37348e-08,25,23,17,62137408,1.14952e-07,3.58718e-16,104.028
4.4,4.55,5.02,3.012e-08,2.39629e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
1.61,3.2,5.51,3.012e-08,2.72365e-08,25,23,22,94691406,4.70344e-09,4.55217e-19,132.994
5.18,3.48,4.91,3.012e-08,2.53762e-08,27,23,22,95083149,4.6839e-09,4.47932e-19,133.064
1.64,0.86,1.56,3.012e-08,2.72132e-08,25,22,20,79920342,1.66633e-08,6.20677e-18,121.647
4.88,4.36,4.42,3.012e-08,2.10945e-08,27,24,22,96365484,4.17276e-09,4.04407e-19,133.508
5.53,5.36,1.6,3.012e-08,2.94775e-08,27,24,20,82869829,1.53625e-08,5.97617e-18,121.812
4.54,0.43,0.77,3.012e-08,2.98838e-08,27,20,19,71272020,3.28966e-08,2.73133e-17,115.212
0.58,4.46,4.85,3.012e-08,2.27615e-08,24,24,22,95778578,4.11161e-09,4.36122e-19,133.18
1.27,5.38,4.66,3.012e-08,2.29618e-08,25,24,22,95973741,4.14366e-09,4.11331e-19,133.434
5.14,2.12,5.05,3.012e-08,2.33599e-08,27,23,22,95083149,4.6839e-09,4.47932e-19,133.064
1.81,3.96,3.59,3.012e-08,1.74833e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
4.8,2.68,2.38,3.012e-08,2.32831e-08,27,23,21,88288341,7.71415e-09,1.60403e-18,127.524
3.24,0.36,1.49,3.012e-08,2.83215e-08,26,20,20,77590662,2.07017e-08,9.71043e-18,119.703
1.18,0.44,5.12,3.012e-08,2.61795e-08,25,20,22,90890718,1.3922e-08,4.12491e-18,123.422
2.08,2.38,0.75,3.012e-08,2.77534e-08,25,23,19,74680965,2.99523e-08,2.37023e-17,115.828
1,0.75,2.79,3.012e-08,2.73064e-08,24,21,21,85159743,1.05747e-08,2.51319e-18,125.574
0.33,2.85,0.83,3.012e-08,2.80049e-08,23,24,19,75574714,2.93468e-08,2.37755e-17,115.814
4.12,2.43,2.61,3.012e-08,2.49315e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
1.23,5.34,4.93,3.012e-08,2.39117e-08,25,24,22,95973741,4.14366e-09,4.11331e-19,133.434
0.57,0.74,0.1,3.012e-08,2.98861e-08,24,21,16,53423380,2.30235e-07,1.35049e-15,98.2708
3.47,4.7,0.67,3.012e-08,2.51527e-08,26,24,19,76158899,2.95796e-08,2.36395e-17,115.839
1.78,1.34,4.75,3.012e-08,2.35159e-08,25,22,22,93415997,5.5461e-09,6.33055e-19,131.561
3.95,3.3,5.12,3.012e-08,2.61399e-08,26,23,22,94887005,4.59659e-09,4.49432e-19,133.049
4.82,0.57,3.42,3.012e-08,1.75484e-08,27,21,22,92541457,7.45604e-09,1.32552e-18,128.352
0.69,0.83,2.09,3.012e-08,1.93063e-08,24,22,21,86426026,8.50926e-09,1.80673e-18,127.007
4.27,1.58,3.2,3.012e-08,2.72819e-08,27,23,21,88288341,7.71415e-09,1.60403e-18,127.524
3.8,3.38,0.14,3.012e-08,2.38698e-08,26,23,17,62333007,1.15069e-07,3.58693e-16,104.029
3.3,0.14,4.03,3.012e-08,1.99536e-08,26,19,22,89836435,2.65509e-08,1.51518e-17,117.771
4.75,2.72,2.51,3.012e-08,2.43203e-08,27,23,21,88288341,7.71415e-09,1.60403e-18,127.524
2.35,0.51,1.97,3.012e-08,1.90246e-08,26,21,21,85550505,1.01091e-08,2.48729e-18,125.618
4.21,0.15,4.46,3.012e-08,2.15753e-08,27,19,22,90032579,2.64345e-08,1.51538e-17,117.771
3.99,4.82,1.97,3.012e-08,1.96311e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
3.07,1.24,0.59,3.012e-08,2.29175e-08,26,22,19,73601155,2.92694e-08,2.38537e-17,115.8
2.45,3.05,0.27,3.012e-08,2.23448e-08,26,23,18,68483027,5.94819e-08,9.05961e-17,110.005
1.8,1.5,2.63,3.012e-08,2.60212e-08,25,22,21,86621189,8.22365e-09,1.7843e-18,127.061
2.36,0.05,3.5,3.012e-08,2.96067e-08,26,18,21,81800495,5.28658e-08,6.01052e-17,111.787
2.4,0.47,4.69,3.012e-08,2.15322e-08,26,21,22,92345313,7.45604e-09,1.32631e-18,128.349
5.07,0.96,2.35,3.012e-08,2.16754e-08,27,22,21,87012932,8.31096e-09,1.77677e-18,127.079
5.5,2.01,0.41,3.012e-08,2.88221e-08,27,23,18,68679171,5.9511e-08,9.05901e-17,110.005
1.33,2.37,2.76,3.012e-08,2.55974e-08,25,23,21,87896598,7.65594e-09,1.61227e-18,127.501
4.74,5.54,3.02,3.012e-08,2.87639e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
4.76,0.24,0.01,3.012e-08,2.73343e-08,26,19,13,35437689,1.83144e-06,7.4436e-14,80.8579
1.61,3.83,0.71,3.012e-08,2.90433e-08,25,23,19,74680965,2.99523e-08,2.37023e-17,115.828
5.49,4.95,0.53,3.012e-08,2.10444e-08,27,24,19,76355043,2.95796e-08,2.36404e-17,115.839
3.21,4.09,4.06,3.012e-08,1.96812e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
1.95,2.95,2.14,3.012e-08,2.23471e-08,25,23,21,87896598,7.65594e-09,1.61227e-18,127.501
2.26,0.01,0.82,3.012e-08,2.97325e-08,26,15,19,64960664,4.1109e-07,3.59694e-15,94.0164
2.19,4.12,0.73,3.012e-08,2.66125e-08,25,24,19,75963300,2.95796e-08,2.365e-17,115.837
3.73,2.87,2.14,3.012e-08,2.21585e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
4.78,4.19,4.55,3.012e-08,2.14088e-08,27,24,22,96365484,4.17276e-09,4.04407e-19,133.508
5.44,3.81,2.86,3.012e-08,2.90386e-08,27,23,21,88288341,7.71415e-09,1.60403e-18,127.524
4.1,0.07,4.61,3.012e-08,2.23005e-08,26,18,22,88595303,5.13164e-08,5.90144e-17,111.866
0.2,5.54,3.89,3.012e-08,2.0396e-08,22,24,22,95392388,5.00586e-09,8.98825e-19,130.039
2.75,1.51,3.04,3.012e-08,2.95555e-08,25,22,21,86621189,8.22365e-09,1.7843e-18,127.061
3.79,4.54,1.38,3.012e-08,2.56742e-08,26,24,20,82673685,1.53043e-08,5.97895e-18,121.809
2.2,1.59,3.46,3.012e-08,2.92528e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
1.61,3.52,3.58,3.012e-08,1.73645e-08,25,24,22,95973741,4.14366e-09,4.11331e-19,133.434
4.7,0.1,3.69,3.012e-08,1.72737e-08,27,19,22,90032579,2.64345e-08,1.51538e-17,117.771
5.3,2.56,3.67,3.012e-08,1.90572e-08,27,23,22,95083149,4.6839e-09,4.47932e-19,133.064
5.32,1.77,0.39,3.012e-08,2.7162e-08,27,23,18,68679171,5.9511e-08,9.05901e-17,110.005
3.21,4.34,1.18,3.012e-08,2.23727e-08,26,24,20,82673685,1.53043e-08,5.97895e-18,121.809
2.3,3.38,2.09,3.012e-08,1.92551e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
4.38,5.42,0.58,3.012e-08,2.33529e-08,26,24,19,76158899,2.95796e-08,2.36395e-17,115.839
3.68,4.03,1.6,3.012e-08,2.84519e-08,26,24,20,82673685,1.53043e-08,5.97895e-18,121.809
2.69,4.74,0.44,3.012e-08,1.81538e-08,26,24,19,76158899,2.95796e-08,2.36395e-17,115.839
4.02,3.15,0.11,3.012e-08,2.96277e-08,27,24,16,57834313,2.28638e-07,1.34965e-15,98.2735
4.22,5.31,1.99,3.012e-08,2.02633e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
4.67,3.47,3.87,3.012e-08,1.81922e-08,27,24,22,96365484,4.17276e-09,4.04407e-19,133.508
1.4,2.77,0.71,3.012e-08,2.69711e-08,25,23,19,74680965,2.99523e-08,2.37023e-17,115.828
0.56,0.07,1.47,3.012e-08,2.71201e-08,23,18,20,74515463,5.46943e-08,6.47181e-17,111.465
1.37,0.58,2.44,3.012e-08,2.31387e-08,25,21,21,85354906,1.01091e-08,2.49638e-18,125.603
0.7,1.21,2.64,3.012e-08,2.48291e-08,24,22,21,86426026,8.50926e-09,1.80673e-18,127.007
1.02,0.45,0.63,3.012e-08,2.64309e-08,24,20,19,70685114,3.30967e-08,2.73422e-17,115.207
3.68,3.98,0.03,3.012e-08,1.88686e-08,26,24,15,52007548,4.74833e-07,5.29788e-15,92.3347
2.95,1.97,1.34,3.012e-08,2.79932e-08,26,22,20,80115941,1.65469e-08,6.20426e-18,121.649
5.06,3.23,4.57,3.012e-08,2.363e-08,27,23,22,95083149,4.6839e-09,4.47932e-19,133.064
1.79,3.93,0.13,3.012e-08,1.99908e-08,25,24,17,63419743,1.15256e-07,3.58645e-16,104.029
5.18,3.72,1.85,3.012e-08,1.78511e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
4.23,0.53,1.56,3.012e-08,2.81795e-08,26,21,20,78849658,1.66996e-08,6.89031e-18,121.193
1.16,3.62,5.35,3.012e-08,2.77534e-08,24,23,22,94496243,4.70344e-09,4.78593e-19,132.776
2.62,1.49,0.03,3.012e-08,2.04658e-08,26,22,15,49449804,4.75568e-07,5.298e-15,92.3346
5.05,1.31,0.67,3.012e-08,2.60235e-08,26,22,19,73601155,2.92694e-08,2.38537e-17,115.8
4.16,5.54,0.95,3.012e-08,1.97999e-08,27,24,20,82869829,1.53625e-08,5.97617e-18,121.812
1.6,1.14,4.62,3.012e-08,2.22027e-08,25,22,22,93415997,5.5461e-09,6.33055e-19,131.561
4.59,0.18,2.09,3.012e-08,2.14705e-08,27,19,21,83237771,3.08744e-08,1.6339e-17,117.443
3.76,5.4,4.98,3.012e-08,2.44565e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
4.77,4.86,1.72,3.012e-08,1.78965e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
3.19,3.99,3.82,3.012e-08,1.86893e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
2.43,4.11,1.01,3.012e-08,1.94437e-08,26,24,20,82673685,1.53043e-08,5.97895e-18,121.809
4.69,4.5,2.05,3.012e-08,2.00106e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
4.74,0.87,2.79,3.012e-08,2.83727e-08,26,21,21,85550505,1.01091e-08,2.48729e-18,125.618
4.82,2.88,4.36,3.012e-08,2.21678e-08,27,23,22,95083149,4.6839e-09,4.47932e-19,133.064
3.31,2.25,1.02,3.012e-08,2.01608e-08,26,23,20,81391350,1.58673e-08,6.01925e-18,121.78
3.24,2.15,2.23,3.012e-08,2.13739e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
1.97,3.12,0.41,3.012e-08,2.78023e-08,26,24,18,69765362,5.96674e-08,9.05668e-17,110.006
4.8,4.8,0.16,3.012e-08,2.46614e-08,26,24,17,63615342,1.15372e-07,3.58621e-16,104.029
2.75,2.82,2.15,3.012e-08,2.19117e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
3.29,4.8,0.84,3.012e-08,2.98873e-08,27,24,19,76355043,2.95796e-08,2.36404e-17,115.839
3.62,2.73,5.19,3.012e-08,2.52621e-08,26,23,22,94887005,4.59659e-09,4.49432e-19,133.049
3.53,1.41,3.17,3.012e-08,2.96929e-08,26,22,21,86816788,8.34007e-09,1.77803e-18,127.076
2.42,1.06,0.33,3.012e-08,2.8694e-08,25,21,18,65745736,6.01522e-08,9.14433e-17,109.964
0.81,3,0.6,3.012e-08,2.42237e-08,24,23,19,74485802,3.01851e-08,2.37149e-17,115.826
0.12,0.2,1.18,3.012e-08,2.44379e-08,21,19,20,75372347,3.35933e-08,2.27105e-17,116.013
3.74,2.63,4.89,3.012e-08,2.39862e-08,26,23,22,94887005,4.59659e-09,4.49432e-19,133.049
2.02,0.13,2.5,3.012e-08,2.34414e-08,25,19,21,82846028,3.09908e-08,1.63507e-17,117.44
4.07,0.49,4.75,3.012e-08,2.22935e-08,26,21,22,92345313,7.45604e-09,1.32631e-18,128.349
0.51,5.39,2.77,3.012e-08,2.66079e-08,23,24,21,88790347,7.32689e-09,1.68388e-18,127.313
0.64,5.05,3.79,3.012e-08,1.94181e-08,24,24,22,95778578,4.11161e-09,4.36122e-19,133.18
5.47,3.14,1.11,3.012e-08,2.30258e-08,27,23,20,81587494,1.59255e-08,6.01682e-18,121.782
1.05,5.31,5.31,3.012e-08,2.57045e-08,24,24,22,95778578,4.11161e-09,4.36122e-19,133.18
3.36,5.47,4.83,3.012e-08,2.38698e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
3.46,4,2.83,3.012e-08,2.93413e-08,26,23,21,88092197,7.77236e-09,1.6046e-18,127.522
0.72,2.88,3.98,3.012e-08,2.08616e-08,24,23,22,94496243,4.70344e-09,4.78593e-19,132.776
4.09,3.61,1.87,3.012e-08,1.77708e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
1.96,2.02,5.5,3.012e-08,2.89269e-08,25,22,22,93415997,5.5461e-09,6.33055e-19,131.561
4.8,0.79,3.14,3.012e-08,2.98396e-08,27,21,21,85746649,1.00509e-08,2.48743e-18,125.618
2.52,2.48,0.2,3.012e-08,2.96347e-08,25,23,17,62137408,1.14952e-07,3.58718e-16,104.028
3.07,2.17,5.52,3.012e-08,2.53203e-08,26,23,22,94887005,4.59659e-09,4.49432e-19,133.049
2.13,2.78,0.15,3.012e-08,2.40514e-08,25,23,17,62137408,1.14952e-07,3.58718e-16,104.028
5.18,5.17,1.9,3.012e-08,1.95741e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
4.45,4.51,3.71,3.012e-08,1.85391e-08,27,24,22,96365484,4.17276e-09,4.04407e-19,133.508
5.48,0.59,1.17,3.012e-08,2.24682e-08,27,21,20,79045802,1.67067e-08,6.88859e-18,121.194
1.04,3.75,3.58,3.012e-08,1.73133e-08,25,24,22,95973741,4.14366e-09,4.11331e-19,133.434
4.04,4.05,3.17,3.012e-08,2.83308e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
3.4,3.53,4.53,3.012e-08,2.09548e-08,26,24,22,96169340,4.08545e-09,4.06259e-19,133.488
5.08,0.81,3.61,3.012e-08,1.70572e-08,27,22,22,93807740,5.5752e-09,6.26479e-19,131.607
5.16,4.74,2.11,3.012e-08,2.07359e-08,27,24,21,89570676,7.54862e-09,1.5576e-18,127.651
0.58,4.16,4.92,3.012e-08,2.27429e-08,24,24,22,95778578,4.11161e-09,4.36122e-19,133.18
0.54,3.77,2.21,3.012e-08,2.04798e-08,24,24,21,88983770,7.72324e-09,1.58651e-18,127.571
0.51,3.42,5.34,3.012e-08,2.72132e-08,23,23,22,94302820,4.92055e-09,5.71223e-19,132.008
2.73,5.13,2.05,3.012e-08,2.0687e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
4.69,3.3,5.28,3.012e-08,2.69082e-08,26,23,22,94887005,4.59659e-09,4.49432e-19,133.049
3.66,4.92,2.49,3.012e-08,2.39862e-08,26,24,21,89374532,7.60683e-09,1.55851e-18,127.649
