c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5.54,5.54,4.95,8.38E-07,7.14E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,1.56,8.38E-07,4.96E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,0.76,8.38E-07,4.86E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
5.54,5.54,2.2,8.38E-07,6.48E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,2.8,8.38E-07,7.91E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,3.75,8.38E-07,5.71E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4,8.38E-07,6.01E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.61,8.38E-07,6.73E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.57,8.38E-07,6.69E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.52,8.38E-07,6.63E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,2.59,8.38E-07,7.41E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,1.22,8.38E-07,7.06E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
5.54,5.54,4.03,8.38E-07,6.04E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.05,8.38E-07,6.07E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,2.33,8.38E-07,6.79E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,3.92,8.38E-07,5.91E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,0.09,8.38E-07,8.10E-07,32,31,21,3618714,6.20E-06,4.01E-12,132.436
5.54,5.54,4.56,8.38E-07,6.67E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,2.34,8.38E-07,6.82E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,2.42,8.38E-07,7.01E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,1.19,8.38E-07,6.91E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
5.54,5.54,2.63,8.38E-07,7.51E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,4.8,8.38E-07,6.96E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,1.96,8.38E-07,5.91E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,4.01,8.38E-07,6.02E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.64,8.38E-07,6.77E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,5.43,8.38E-07,7.71E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,4.72,8.38E-07,6.86E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,2.8,8.38E-07,7.91E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,3.54,8.38E-07,5.46E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,5.29,8.38E-07,8.37E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
5.54,5.54,3.95,8.38E-07,5.95E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,1.47,8.38E-07,8.25E-07,32,31,25,4529978,3.90E-07,1.57E-14,156.512
5.54,5.54,4.62,8.38E-07,6.75E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,3.16,8.38E-07,5.01E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,3.01,8.38E-07,4.83E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,5.35,8.38E-07,7.62E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,2.63,8.38E-07,7.51E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,2.52,8.38E-07,7.25E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,2.93,8.38E-07,8.22E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
5.54,5.54,4.38,8.38E-07,6.46E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
5.54,5.54,5.36,8.38E-07,7.63E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
